Point,E,N,Elevation,Code,SurveyID,Year,Period,TagID,RiffleID,Site,TagSize_mm,A_Axis_mm,B_Axis_mm,B_Axis_ft,C_Axis_mm,Gravelometer_mm,Weight_g,Particle_Class,Size_Class1,Size_Class2,Distance_ft,Distance_m,Field_Movement,Moved_1PD,Moved_12PD,Hiding,Embedded,Buried,Notes
831,2804512.94,1266593.12,7453.99,PITRCK,Relocate 2020,2020,Before,230000111670,2,Riffle 2,32,95,80,0.262,51,90,627,Cobble,SC1,SC,0.11,0.035,0,0,0,0,1,0,
832,2804512.28,1266586.17,7453.85,PITRCK,Relocate 2020,2020,Before,230000111696,2,Riffle 2,32,103,89,0.292,59,90,759,Cobble,SC1,SC,0.08,0.023,0,0,0,1,1,0,
834,2804510.54,1266574.23,7453.75,PITRCK,Relocate 2020,2020,Before,228000607506,2,Riffle 2,23,87,72,0.236,35,64,423,Gravel,VCG2,VCG,0.09,0.027,0,0,0,1,0,0,
835,2804509.57,1266567.77,7453.60,PITRCK,Relocate 2020,2020,Before,230000111697,2,Riffle 2,32,115,89,0.292,65,128,985,Cobble,SC2,SC,0.09,0.026,0,0,0,0,0,0,
836,2804509.09,1266561.88,7453.58,PITRCK,Relocate 2020,2020,Before,230000111621,2,Riffle 2,32,118,79,0.259,65,90,1151,Cobble,SC1,SC,0.05,0.015,0,0,0,1,0,0,
837,2804507.49,1266555.85,7453.42,PITRCK,Relocate 2020,2020,Before,230000111730,2,Riffle 2,32,120,114,0.374,65,128,1278,Cobble,SC2,SC,0.22,0.067,0,0,0,0,0,0,
838,2804510.06,1266549.97,7453.74,PITRCK,Relocate 2020,2020,Before,230000111522,2,Riffle 2,32,295,250,0.820,174,256,16100,Cobble,LC2,LC,0.39,0.120,0,0,0,0,0,0,
839,2804508.98,1266544.61,7453.27,PITRCK,Relocate 2020,2020,Before,230000111671,2,Riffle 2,32,110,93,0.305,42,90,657,Cobble,SC1,SC,0.09,0.028,0,0,0,1,0,0,
840,2804508.31,1266538.94,7453.32,PITRCK,Relocate 2020,2020,Before,228000607554,2,Riffle 2,23,81,64,0.210,30,64,213,Gravel,VCG2,VCG,0.02,0.007,0,0,0,1,0,0,
841,2804508.43,1266532.67,7453.63,PITRCK,Relocate 2020,2020,Before,230000111638,2,Riffle 2,32,165,133,0.436,106,128,3239,Cobble,SC2,SC,0.11,0.032,0,0,0,0,0,0,
842,2804507.18,1266527.44,7453.46,PITRCK,Relocate 2020,2020,Before,230000111526,2,Riffle 2,32,119,101,0.331,43,90,1036,Cobble,SC1,SC,0.12,0.036,0,0,0,0,0,0,
844,2804506.11,1266516.88,7453.64,PITRCK,Relocate 2020,2020,Before,230000111629,2,Riffle 2,32,155,132,0.433,54,128,1834,Cobble,SC2,SC,0.05,0.014,0,0,0,0,0,0,
845,2804505.65,1266512.43,7453.46,PITRCK,Relocate 2020,2020,Before,228000607564,2,Riffle 2,23,108,64,0.210,45,64,477,Gravel,VCG2,VCG,0.16,0.050,0,0,0,0,0,0,
846,2804505.88,1266507.53,7453.80,PITRCK,Relocate 2020,2020,Before,230000111606,2,Riffle 2,32,147,108,0.354,64,128,1636,Cobble,SC2,SC,0.12,0.038,0,0,0,0,0,0,
847,2804505.51,1266503.03,7453.39,PITRCK,Relocate 2020,2020,Before,230000111658,2,Riffle 2,32,90,83,0.272,56,90,732,Cobble,SC1,SC,0.13,0.040,0,0,0,0,0,0,
848,2804504.70,1266497.55,7453.66,PITRCK,Relocate 2020,2020,Before,230000111718,2,Riffle 2,32,85,72,0.236,57,90,509,Cobble,SC1,SC,0.45,0.137,0,1,1,1,0,0,
849,2804502.87,1266488.31,7454.71,PITRCK,Relocate 2020,2020,Before,230000111665,2,Riffle 2,32,83,68,0.223,48,90,400,Cobble,SC1,SC,0.13,0.040,0,0,0,0,0,0,
850,2804540.98,1266619.25,7453.99,PITRCK,Relocate 2020,2020,Before,228000607526,2,Riffle 2,23,117,74,0.243,43,64,561,Gravel,VCG2,VCG,0.28,0.087,0,1,0,1,1,0,
851,2804539.92,1266613.99,7453.63,PITRCK,Relocate 2020,2020,Before,230000111584,2,Riffle 2,32,145,141,0.463,67,128,2105,Cobble,SC2,SC,0.07,0.021,0,0,0,0,0,0,
852,2804539.01,1266607.88,7453.95,PITRCK,Relocate 2020,2020,Before,230000111512,2,Riffle 2,32,135,102,0.335,78,128,1872,Cobble,SC2,SC,0.06,0.018,0,0,0,0,0,0,
853,2804538.76,1266602.18,7454.26,PITRCK,Relocate 2020,2020,Before,230000111705,2,Riffle 2,32,160,84,0.276,69,90,1747,Cobble,SC1,SC,0.11,0.032,0,0,0,1,0,0,
854,2804535.61,1266595.34,7454.66,PITRCK,Relocate 2020,2020,Before,230000111586,2,Riffle 2,32,135,97,0.318,68,128,1766,Cobble,SC2,SC,0.02,0.007,0,0,0,0,0,0,
855,2804533.89,1266589.56,7454.45,PITRCK,Relocate 2020,2020,Before,228000607561,2,Riffle 2,23,106,53,0.174,49,64,350,Gravel,VCG2,VCG,0.08,0.024,0,0,0,0,0,0,
856,2804536.58,1266581.63,7454.39,PITRCK,Relocate 2020,2020,Before,230000111553,2,Riffle 2,32,144,123,0.404,55,128,1551,Cobble,SC2,SC,0.05,0.015,0,0,0,0,0,0,
857,2804535.12,1266575.29,7454.25,PITRCK,Relocate 2020,2020,Before,230000111669,2,Riffle 2,32,151,137,0.449,65,128,2083,Cobble,SC2,SC,0.37,0.114,0,0,0,0,0,0,
859,2804536.21,1266562.83,7453.77,PITRCK,Relocate 2020,2020,Before,230000111738,2,Riffle 2,32,140,110,0.361,77,128,1999,Cobble,SC2,SC,0.30,0.092,1,0,0,1,0,0,
860,2804535.25,1266559.25,7453.51,PITRCK,Relocate 2020,2020,Before,228000607548,2,Riffle 2,23,67,55,0.180,52,64,344,Gravel,VCG2,VCG,0.42,0.129,1,1,1,1,0,0,
861,2804535.15,1266551.87,7453.65,PITRCK,Relocate 2020,2020,Before,230000111634,2,Riffle 2,32,367,215,0.705,128,256,16700,Cobble,LC2,LC,0.19,0.057,0,0,0,0,0,0,
862,2804533.31,1266545.33,7453.35,PITRCK,Relocate 2020,2020,Before,230000111564,2,Riffle 2,32,109,85,0.279,42,90,747,Cobble,SC1,SC,0.07,0.021,0,0,0,0,1,0,
864,2804531.82,1266536.29,7453.58,PITRCK,Relocate 2020,2020,Before,230000111587,2,Riffle 2,32,320,235,0.771,105,256,11600,Cobble,LC2,LC,0.51,0.156,0,0,0,0,0,0,
865,2804530.71,1266530.07,7453.57,PITRCK,Relocate 2020,2020,Before,230000111742,2,Riffle 2,32,111,72,0.236,46,90,646,Cobble,SC1,SC,0.16,0.049,0,0,0,1,1,0,
866,2804525.57,1266526.66,7453.67,PITRCK,Relocate 2020,2020,Before,230000111603,2,Riffle 2,32,181,125,0.410,100,128,3827,Cobble,SC2,SC,0.30,0.090,0,0,0,0,0,0,
867,2804528.93,1266521.61,7453.57,PITRCK,Relocate 2020,2020,Before,228000607538,2,Riffle 2,23,74,53,0.174,22,64,257,Gravel,VCG2,VCG,0.10,0.032,0,0,0,0,0,0,
868,2804528.51,1266517.66,7453.74,PITRCK,Relocate 2020,2020,Before,230000111664,2,Riffle 2,32,116,88,0.289,67,90,904,Cobble,SC1,SC,0.06,0.019,0,0,0,0,1,0,
869,2804527.42,1266513.10,7453.74,PITRCK,Relocate 2020,2020,Before,230000111574,2,Riffle 2,32,122,118,0.387,43,128,1033,Cobble,SC2,SC,0.06,0.018,0,0,0,0,0,0,
870,2804526.51,1266508.52,7453.79,PITRCK,Relocate 2020,2020,Before,230000111585,2,Riffle 2,32,115,105,0.344,33,90,770,Cobble,SC1,SC,0.12,0.036,0,0,0,0,0,0,
871,2804526.28,1266503.55,7454.02,PITRCK,Relocate 2020,2020,Before,230000111642,2,Riffle 2,32,190,98,0.322,44,90,1225,Cobble,SC1,SC,0.18,0.054,0,0,0,0,0,0,
872,2804525.96,1266499.63,7454.16,PITRCK,Relocate 2020,2020,Before,230000111652,2,Riffle 2,32,120,78,0.256,71,90,861,Cobble,SC1,SC,0.13,0.039,0,0,0,1,0,0,
873,2804525.98,1266494.76,7454.24,PITRCK,Relocate 2020,2020,Before,228000607511,2,Riffle 2,23,120,75,0.246,50,64,466,Gravel,VCG2,VCG,0.05,0.016,0,0,0,0,0,0,
874,2804524.56,1266489.72,7454.57,PITRCK,Relocate 2020,2020,Before,230000111660,2,Riffle 2,32,112,87,0.285,57,90,727,Cobble,SC1,SC,0.10,0.030,0,0,0,1,1,0,
875,2804559.00,1266615.08,7453.66,PITRCK,Relocate 2020,2020,Before,230000111602,2,Riffle 2,32,178,155,0.509,48,180,2087,Cobble,LC1,LC,0.12,0.036,0,0,0,0,1,0,
876,2804557.06,1266606.07,7454.70,PITRCK,Relocate 2020,2020,Before,230000111645,2,Riffle 2,32,134,101,0.331,91,128,2037,Cobble,SC2,SC,0.08,0.025,0,0,0,0,0,0,
877,2804556.20,1266599.86,7454.44,PITRCK,Relocate 2020,2020,Before,228000607547,2,Riffle 2,23,80,70,0.230,43,64,370,Gravel,VCG2,VCG,0.04,0.011,0,0,0,1,1,0,
878,2804555.77,1266594.29,7454.55,PITRCK,Relocate 2020,2020,Before,230000111502,2,Riffle 2,32,148,121,0.397,63,128,2125,Cobble,SC2,SC,0.12,0.035,0,0,0,0,1,0,
879,2804555.05,1266588.99,7454.33,PITRCK,Relocate 2020,2020,Before,230000111504,2,Riffle 2,32,166,128,0.420,81,128,2127,Cobble,SC2,SC,0.20,0.062,0,0,0,0,0,0,
881,2804553.29,1266575.80,7454.34,PITRCK,Relocate 2020,2020,Before,230000111729,2,Riffle 2,32,346,280,0.919,115,362,21300,Boulder,SB1,SB,0.30,0.092,0,0,0,0,0,0,
882,2804549.10,1266568.98,7453.89,PITRCK,Relocate 2020,2020,Before,230000111538,2,Riffle 2,32,186,126,0.413,93,128,2956,Cobble,SC2,SC,0.18,0.056,0,0,0,0,0,0,
885,2804550.96,1266552.25,7453.67,PITRCK,Relocate 2020,2020,Before,230000111709,2,Riffle 2,32,201,182,0.597,58,180,3584,Cobble,LC1,LC,0.40,0.123,0,0,0,0,0,0,
886,2804549.99,1266546.59,7453.49,PITRCK,Relocate 2020,2020,Before,230000111605,2,Riffle 2,32,140,121,0.397,59,128,1380,Cobble,SC2,SC,0.09,0.027,0,0,0,0,0,0,
887,2804548.72,1266541.61,7453.49,PITRCK,Relocate 2020,2020,Before,230000111694,2,Riffle 2,32,150,109,0.358,88,128,1738,Cobble,SC2,SC,0.14,0.044,0,0,0,0,0,0,
888,2804547.43,1266536.76,7453.39,PITRCK,Relocate 2020,2020,Before,228000607514,2,Riffle 2,23,139,64,0.210,54,64,813,Gravel,VCG2,VCG,0.02,0.005,0,0,0,0,0,0,
889,2804547.22,1266531.35,7453.60,PITRCK,Relocate 2020,2020,Before,230000111604,2,Riffle 2,32,195,62,0.203,56,90,1437,Cobble,SC1,SC,0.11,0.034,0,0,0,0,0,0,
891,2804547.96,1266523.03,7453.65,PITRCK,Relocate 2020,2020,Before,230000111568,2,Riffle 2,32,133,87,0.285,49,90,784,Cobble,SC1,SC,1.44,0.438,0,1,1,0,0,0,
892,2804547.35,1266517.20,7453.92,PITRCK,Relocate 2020,2020,Before,228000607540,2,Riffle 2,23,100,67,0.220,46,64,506,Gravel,VCG2,VCG,0.09,0.027,0,0,0,0,0,0,
893,2804547.41,1266511.53,7454.08,PITRCK,Relocate 2020,2020,Before,230000111745,2,Riffle 2,32,96,94,0.308,43,90,833,Cobble,SC1,SC,0.05,0.016,0,0,0,1,0,0,
894,2804546.70,1266506.76,7453.98,PITRCK,Relocate 2020,2020,Before,230000111622,2,Riffle 2,32,122,66,0.217,42,90,555,Cobble,SC1,SC,0.07,0.023,0,0,0,0,1,0,
895,2804547.11,1266501.88,7454.15,PITRCK,Relocate 2020,2020,Before,228000607569,2,Riffle 2,23,99,78,0.256,44,64,493,Gravel,VCG2,VCG,0.13,0.041,0,0,0,1,0,0,
896,2804545.11,1266498.25,7454.16,PITRCK,Relocate 2020,2020,Before,228000607558,2,Riffle 2,23,88,73,0.240,38,64,444,Gravel,VCG2,VCG,0.19,0.057,0,0,0,1,0,0,
897,2804544.64,1266493.51,7454.44,PITRCK,Relocate 2020,2020,Before,228000607504,2,Riffle 2,23,77,65,0.213,40,64,362,Gravel,VCG2,VCG,0.07,0.022,0,0,0,1,0,0,
899,2804542.38,1266482.43,7454.88,PITRCK,Relocate 2020,2020,Before,228000607527,2,Riffle 2,23,70,74,0.243,55,64,425,Gravel,VCG2,VCG,0.40,0.122,0,1,0,0,0,0,
900,2802796.81,1266336.14,7447.87,PITRCK,Relocate 2020,2020,Before,228000607568,3,Riffle 3,23,91,69,0.226,40,64,384,Gravel,VCG2,VCG,0.24,0.072,0,1,0,0,0,0,
901,2802799.44,1266330.58,7447.52,PITRCK,Relocate 2020,2020,Before,230000111687,3,Riffle 3,32,167,118,0.387,59,128,1363,Cobble,SC2,SC,0.14,0.042,0,0,0,1,0,0,
902,2802800.54,1266325.15,7447.43,PITRCK,Relocate 2020,2020,Before,230000111539,3,Riffle 3,32,153,112,0.367,75,128,1871,Cobble,SC2,SC,0.16,0.050,0,0,0,1,0,0,
903,2802803.66,1266320.74,7447.26,PITRCK,Relocate 2020,2020,Before,230000111628,3,Riffle 3,32,180,98,0.322,45,90,1341,Cobble,SC1,SC,0.21,0.065,0,0,0,1,0,0,
904,2802805.91,1266315.55,7447.35,PITRCK,Relocate 2020,2020,Before,230000111501,3,Riffle 3,32,148,110,0.361,100,128,2344,Cobble,SC2,SC,0.15,0.045,0,0,0,1,0,0,
906,2802812.27,1266306.11,7447.32,PITRCK,Relocate 2020,2020,Before,228000607522,3,Riffle 3,23,136,61,0.200,33,64,516,Gravel,VCG2,VCG,0.09,0.026,0,0,0,1,0,0,
907,2802813.39,1266302.00,7447.39,PITRCK,Relocate 2020,2020,Before,230000111524,3,Riffle 3,32,154,89,0.292,64,90,1292,Cobble,SC1,SC,0.06,0.019,0,0,0,1,0,0,
908,2802816.27,1266297.32,7447.35,PITRCK,Relocate 2020,2020,Before,230000111537,3,Riffle 3,32,158,99,0.325,67,128,1856,Cobble,SC2,SC,0.16,0.049,0,0,0,0,0,0,
909,2802818.96,1266292.23,7447.51,PITRCK,Relocate 2020,2020,Before,230000111552,3,Riffle 3,32,120,126,0.413,78,128,2224,Cobble,SC2,SC,0.31,0.094,0,0,0,0,0,0,
910,2802821.48,1266287.65,7447.71,PITRCK,Relocate 2020,2020,Before,230000111640,3,Riffle 3,32,336,221,0.725,183,256,18800,Cobble,LC2,LC,0.12,0.038,0,0,0,0,0,0,
911,2802825.55,1266282.74,7447.28,PITRCK,Relocate 2020,2020,Before,230000111591,3,Riffle 3,32,150,122,0.400,61,128,1204,Cobble,SC2,SC,0.34,0.104,0,0,0,0,0,0,
912,2802827.42,1266278.11,7447.35,PITRCK,Relocate 2020,2020,Before,230000111518,3,Riffle 3,32,129,102,0.335,56,90,1168,Cobble,SC1,SC,0.14,0.042,0,0,0,0,0,0,
913,2802830.19,1266274.17,7447.21,PITRCK,Relocate 2020,2020,Before,228000607525,3,Riffle 3,23,90,71,0.233,34,64,414,Gravel,VCG2,VCG,0.11,0.033,0,0,0,1,0,0,
914,2802832.95,1266269.83,7447.23,PITRCK,Relocate 2020,2020,Before,230000111528,3,Riffle 3,32,116,93,0.305,67,90,1027,Cobble,SC1,SC,0.09,0.028,0,0,0,0,0,0,
916,2802838.94,1266259.62,7447.00,PITRCK,Relocate 2020,2020,Before,230000111662,3,Riffle 3,32,136,83,0.272,60,90,1117,Cobble,SC1,SC,0.08,0.025,0,0,0,0,0,0,
917,2802840.85,1266254.87,7446.84,PITRCK,Relocate 2020,2020,Before,228000607515,3,Riffle 3,23,61,57,0.187,54,64,362,Gravel,VCG2,VCG,0.13,0.039,0,0,0,0,0,0,
920,2802848.52,1266244.13,7447.14,PITRCK,Relocate 2020,2020,Before,228000607556,3,Riffle 3,23,51,49,0.161,46,64,159,Gravel,VCG2,VCG,0.12,0.037,0,0,0,1,0,0,
921,2802850.27,1266240.44,7447.05,PITRCK,Relocate 2020,2020,Before,230000111630,3,Riffle 3,32,115,98,0.322,59,90,1042,Cobble,SC1,SC,0.07,0.020,0,0,0,0,0,0,
922,2802852.70,1266236.56,7447.21,PITRCK,Relocate 2020,2020,Before,230000111509,3,Riffle 3,32,103,99,0.325,48,90,750,Cobble,SC1,SC,0.07,0.022,0,0,0,0,0,0,
925,2802813.83,1266343.31,7447.46,PITRCK,Relocate 2020,2020,Before,228000607502,3,Riffle 3,23,118,54,0.177,52,64,615,Gravel,VCG2,VCG,0.31,0.094,0,1,0,1,0,0,
926,2802817.35,1266338.43,7447.38,PITRCK,Relocate 2020,2020,Before,230000111743,3,Riffle 3,32,119,97,0.318,74,90,1151,Cobble,SC1,SC,0.03,0.011,0,0,0,0,0,0,
928,2802821.78,1266328.32,7447.24,PITRCK,Relocate 2020,2020,Before,230000111744,3,Riffle 3,32,113,96,0.315,57,90,914,Cobble,SC1,SC,0.07,0.023,0,0,0,1,0,0,
929,2802822.95,1266324.12,7447.30,PITRCK,Relocate 2020,2020,Before,230000111702,3,Riffle 3,32,115,108,0.354,100,128,1144,Cobble,SC2,SC,0.17,0.053,0,0,0,0,0,0,
930,2802826.42,1266320.66,7447.43,PITRCK,Relocate 2020,2020,Before,230000111740,3,Riffle 3,32,145,94,0.308,62,90,1384,Cobble,SC1,SC,0.10,0.030,0,0,0,1,0,0,
932,2802830.93,1266310.40,7447.38,PITRCK,Relocate 2020,2020,Before,228000607555,3,Riffle 3,23,73,52,0.171,40,64,263,Gravel,VCG2,VCG,0.08,0.026,0,0,0,1,0,0,
934,2802834.86,1266302.41,7447.51,PITRCK,Relocate 2020,2020,Before,230000111582,3,Riffle 3,32,115,113,0.371,51,90,1007,Cobble,SC1,SC,0.16,0.049,0,0,0,1,0,0,
935,2802836.30,1266297.56,7447.34,PITRCK,Relocate 2020,2020,Before,230000111559,3,Riffle 3,32,104,81,0.266,74,90,892,Cobble,SC1,SC,0.07,0.021,0,0,0,1,0,0,
936,2802838.35,1266292.07,7447.37,PITRCK,Relocate 2020,2020,Before,228000607510,3,Riffle 3,23,82,65,0.213,40,64,401,Gravel,VCG2,VCG,0.03,0.008,0,0,0,1,0,0,
937,2802838.31,1266288.22,7447.44,PITRCK,Relocate 2020,2020,Before,230000111633,3,Riffle 3,32,123,109,0.358,74,128,1530,Cobble,SC2,SC,0.20,0.060,0,0,0,0,0,0,
939,2802845.50,1266279.85,7447.41,PITRCK,Relocate 2020,2020,Before,230000111724,3,Riffle 3,32,169,128,0.420,69,128,2436,Cobble,SC2,SC,0.08,0.023,0,0,0,0,0,0,
940,2802848.91,1266275.40,7447.51,PITRCK,Relocate 2020,2020,Before,230000111617,3,Riffle 3,32,327,250,0.820,89,256,9000,Cobble,LC2,LC,0.26,0.079,0,0,0,0,0,0,
941,2802851.25,1266270.85,7447.17,PITRCK,Relocate 2020,2020,Before,228000607551,3,Riffle 3,23,92,72,0.236,43,64,477,Gravel,VCG2,VCG,0.13,0.041,0,0,0,0,1,0,
942,2802852.98,1266266.35,7447.18,PITRCK,Relocate 2020,2020,Before,230000111546,3,Riffle 3,32,135,108,0.354,38,128,1187,Cobble,SC2,SC,0.11,0.035,0,0,0,0,0,0,
943,2802855.51,1266262.31,7447.18,PITRCK,Relocate 2020,2020,Before,230000111635,3,Riffle 3,32,100,86,0.282,60,90,643,Cobble,SC1,SC,0.18,0.056,0,0,0,0,1,0,
944,2802857.77,1266257.37,7447.17,PITRCK,Relocate 2020,2020,Before,228000607523,3,Riffle 3,23,112,60,0.197,45,64,579,Gravel,VCG2,VCG,0.15,0.044,0,0,0,0,0,0,
946,2802861.39,1266248.77,7447.17,PITRCK,Relocate 2020,2020,Before,230000111600,3,Riffle 3,32,107,90,0.295,49,90,709,Cobble,SC1,SC,0.18,0.054,0,0,0,0,1,0,
948,2802866.19,1266239.72,7447.42,PITRCK,Relocate 2020,2020,Before,230000111663,3,Riffle 3,32,96,77,0.253,43,90,526,Cobble,SC1,SC,0.03,0.010,0,0,0,0,0,0,
951,2802853.03,1266355.14,7447.67,PITRCK,Relocate 2020,2020,Before,230000111637,3,Riffle 3,32,168,104,0.341,67,128,1687,Cobble,SC2,SC,0.07,0.021,0,0,0,1,0,0,
952,2802854.54,1266351.02,7447.34,PITRCK,Relocate 2020,2020,Before,230000111514,3,Riffle 3,32,107,96,0.315,62,90,894,Cobble,SC1,SC,0.05,0.015,0,0,0,1,0,0,
953,2802857.33,1266346.51,7447.21,PITRCK,Relocate 2020,2020,Before,230000111573,3,Riffle 3,32,137,93,0.305,55,90,1165,Cobble,SC1,SC,0.06,0.018,0,0,0,1,0,0,
955,2802861.01,1266338.26,7447.25,PITRCK,Relocate 2020,2020,Before,230000111520,3,Riffle 3,32,134,95,0.312,42,90,1088,Cobble,SC1,SC,0.20,0.062,0,0,0,1,0,0,
957,2802862.67,1266327.52,7447.39,PITRCK,Relocate 2020,2020,Before,230000111625,3,Riffle 3,32,118,106,0.348,77,128,1218,Cobble,SC2,SC,0.08,0.025,0,0,0,1,0,0,
959,2802869.57,1266316.95,7447.61,PITRCK,Relocate 2020,2020,Before,230000111580,3,Riffle 3,32,115,103,0.338,61,90,1055,Cobble,SC1,SC,0.08,0.025,0,0,0,0,0,0,
961,2802873.24,1266308.09,7447.71,PITRCK,Relocate 2020,2020,Before,230000111748,3,Riffle 3,32,154,99,0.325,80,128,1669,Cobble,SC2,SC,0.10,0.029,0,0,0,1,0,0,
962,2802876.43,1266301.26,7447.64,PITRCK,Relocate 2020,2020,Before,230000111647,3,Riffle 3,32,170,140,0.459,55,128,2193,Cobble,SC2,SC,0.12,0.037,0,0,0,0,0,0,
963,2802877.94,1266297.07,7447.60,PITRCK,Relocate 2020,2020,Before,230000111706,3,Riffle 3,32,120,105,0.344,62,128,1063,Cobble,SC2,SC,0.10,0.032,0,0,0,0,0,0,
964,2802879.97,1266292.32,7447.57,PITRCK,Relocate 2020,2020,Before,230000111561,3,Riffle 3,32,125,98,0.322,59,90,1054,Cobble,SC1,SC,0.05,0.016,0,0,0,0,0,0,
965,2802881.54,1266288.14,7447.42,PITRCK,Relocate 2020,2020,Before,228000607566,3,Riffle 3,23,79,41,0.135,35,45,159,Gravel,VCG1,VCG,0.02,0.007,0,0,0,0,1,0,
966,2802883.46,1266284.35,7447.66,PITRCK,Relocate 2020,2020,Before,230000111721,3,Riffle 3,32,187,97,0.318,51,90,1395,Cobble,SC1,SC,0.09,0.028,0,0,0,0,0,0,
967,2802885.76,1266279.79,7447.57,PITRCK,Relocate 2020,2020,Before,230000111710,3,Riffle 3,32,107,85,0.279,63,90,830,Cobble,SC1,SC,0.21,0.063,0,0,0,1,0,0,
968,2802887.56,1266276.19,7447.63,PITRCK,Relocate 2020,2020,Before,230000111626,3,Riffle 3,32,105,101,0.331,55,90,874,Cobble,SC1,SC,0.02,0.007,0,0,0,0,0,0,
970,2802890.96,1266268.66,7447.41,PITRCK,Relocate 2020,2020,Before,230000111533,3,Riffle 3,32,98,93,0.305,48,90,686,Cobble,SC1,SC,0.12,0.038,0,0,0,0,0,0,
971,2802892.87,1266264.62,7447.52,PITRCK,Relocate 2020,2020,Before,230000111611,3,Riffle 3,32,105,76,0.249,43,90,548,Cobble,SC1,SC,0.03,0.009,0,0,0,0,0,0,
972,2802893.94,1266258.94,7447.40,PITRCK,Relocate 2020,2020,Before,230000111661,3,Riffle 3,32,141,67,0.220,45,90,711,Cobble,SC1,SC,0.13,0.041,0,0,0,1,0,0,
973,2802897.69,1266255.12,7447.39,PITRCK,Relocate 2020,2020,Before,228000607575,3,Riffle 3,23,105,71,0.233,43,64,522,Gravel,VCG2,VCG,0.04,0.012,0,0,0,0,1,0,
974,2802898.44,1266250.43,7448.02,PITRCK,Relocate 2020,2020,Before,230000111563,3,Riffle 3,32,114,62,0.203,54,90,634,Cobble,SC1,SC,0.12,0.037,0,0,0,0,0,0,
975,2802864.62,1266375.08,7448.09,PITRCK,Relocate 2020,2020,Before,230000111542,3,Riffle 3,32,102,71,0.233,69,90,796,Cobble,SC1,SC,0.16,0.050,0,0,0,0,0,0,
979,2802872.69,1266354.10,7447.48,PITRCK,Relocate 2020,2020,Before,230000111532,3,Riffle 3,32,134,126,0.413,67,128,1534,Cobble,SC2,SC,0.08,0.023,0,0,0,1,0,0,
980,2802873.09,1266350.84,7447.48,PITRCK,Relocate 2020,2020,Before,230000111680,3,Riffle 3,32,131,112,0.367,71,128,1468,Cobble,SC2,SC,0.12,0.038,0,0,0,1,0,0,
981,2802874.07,1266344.40,7447.89,PITRCK,Relocate 2020,2020,Before,230000111554,3,Riffle 3,32,375,265,0.869,193,362,22700,Boulder,SB1,SB,0.31,0.095,0,0,0,0,0,0,
982,2802876.87,1266340.22,7447.57,PITRCK,Relocate 2020,2020,Before,230000111701,3,Riffle 3,32,144,135,0.443,89,128,2792,Cobble,SC2,SC,0.14,0.042,0,0,0,0,0,0,
983,2802879.02,1266336.58,7447.47,PITRCK,Relocate 2020,2020,Before,228000607542,3,Riffle 3,23,119,64,0.210,45,64,469,Gravel,VCG2,VCG,0.13,0.039,0,0,0,1,0,0,
986,2802886.38,1266321.57,7447.95,PITRCK,Relocate 2020,2020,Before,230000111513,3,Riffle 3,32,148,93,0.305,75,90,1599,Cobble,SC1,SC,0.15,0.045,0,0,0,1,0,0,
988,2802891.50,1266313.06,7447.54,PITRCK,Relocate 2020,2020,Before,228000607553,3,Riffle 3,23,76,59,0.194,50,64,435,Gravel,VCG2,VCG,0.10,0.031,0,0,0,0,0,0,
989,2802893.09,1266309.17,7447.73,PITRCK,Relocate 2020,2020,Before,230000111519,3,Riffle 3,32,151,141,0.463,52,128,1937,Cobble,SC2,SC,0.16,0.048,0,0,0,0,0,0,
990,2802895.44,1266304.40,7447.81,PITRCK,Relocate 2020,2020,Before,230000111529,3,Riffle 3,32,248,168,0.551,104,180,5200,Cobble,LC1,LC,0.21,0.064,0,0,0,0,0,0,
991,2802898.47,1266298.92,7448.15,PITRCK,Relocate 2020,2020,Before,230000111565,3,Riffle 3,32,311,241,0.791,149,256,13100,Cobble,LC2,LC,0.03,0.008,0,0,0,0,0,0,
992,2802900.95,1266292.73,7447.68,PITRCK,Relocate 2020,2020,Before,228000607501,3,Riffle 3,23,78,52,0.171,34,64,212,Gravel,VCG2,VCG,0.27,0.083,0,1,0,1,0,0,
995,2802909.02,1266278.61,7447.69,PITRCK,Relocate 2020,2020,Before,230000111505,3,Riffle 3,32,117,77,0.253,71,90,941,Cobble,SC1,SC,0.08,0.023,0,0,0,0,0,0,
996,2802911.88,1266273.64,7447.89,PITRCK,Relocate 2020,2020,Before,230000111511,3,Riffle 3,32,106,93,0.305,80,90,1175,Cobble,SC1,SC,0.06,0.018,0,0,0,0,0,0,
997,2802913.70,1266269.90,7447.56,PITRCK,Relocate 2020,2020,Before,230000111610,3,Riffle 3,32,130,85,0.279,56,90,936,Cobble,SC1,SC,0.07,0.020,0,0,0,0,0,0,
998,2802917.08,1266262.56,7447.94,PITRCK,Relocate 2020,2020,Before,230000111569,3,Riffle 3,32,94,71,0.233,67,90,638,Cobble,SC1,SC,0.19,0.059,0,0,0,1,0,0,
1000,2806338.12,1266549.34,7459.61,PITRCK,Relocate 2022,2021,Before,230000111558,1,Riffle 1,32,145,118,0.387,52,128,1424,Cobble,SC2,SC,0.32,0.098,0,0,0,1,0,0,
1001,2806337.91,1266558.13,7459.00,PITRCK,Relocate 2022,2021,Before,230000111677,1,Riffle 1,32,90,78,0.256,69,90,608,Cobble,SC1,SC,0.13,0.040,0,0,0,0,0,0,
