"TagID","Period","deployRiffleID","TagSize_mm","A_Axis_mm","B_Axis_mm","C_Axis_mm","Gravelometer_mm","Weight_g","Particle_Class","Size_Class","totalDistance_ft","movementDuration","DeployDate","LastRecapDate","deployID"
230000111637,"After","3",32,168,104,67,"128",1687,"Cobble","SC2",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51194
230000111637,"Before","3",32,168,104,67,"128",1687,"Cobble","SC2",0.84,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,351
230000111638,"After","2B",32,165,133,106,"128",3239,"Cobble","SC2",393.52,"2023-04-24 to 2024-09-24",2023-04-24,2024-09-24,50195
230000111638,"Before","2",32,165,133,106,"128",3239,"Cobble","SC2",0.26,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,241
230000111640,"After","3",32,336,221,183,"256",18800,"Cobble","LC2",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51137
230000111640,"Before","3",32,336,221,183,"256",18800,"Cobble","LC2",1.16,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,310
230000111641,"After","0",32,124,104,56,"90",1093,"Cobble","SC1",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51092
230000111641,"Before","1",32,124,104,56,"90",1093,"Cobble","SC1",0.62,"2019-04-16 to 2022-04-27",2019-04-16,2022-04-27,112
230000111642,"After","0",32,190,98,44,"90",1225,"Cobble","SC1",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51085
230000111642,"Before","2",32,190,98,44,"90",1225,"Cobble","SC1",0.3,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,271
230000111643,"After","1",32,184,125,58,"128",2352,"Cobble","SC2",0.63,"2023-04-24 to 2024-09-24",2023-04-24,2024-09-24,50268
230000111643,"Before","1",32,184,125,58,"128",2352,"Cobble","SC2",2.31,"2019-04-16 to 2022-04-27",2019-04-16,2022-04-27,129
230000111644,"After","1",32,135,93,72,"90",1442,"Cobble","SC1",6.21,"2023-04-24 to 2024-09-24",2023-04-24,2024-09-24,50248
230000111644,"Before","1",32,135,93,72,"90",1442,"Cobble","SC1",1.32,"2019-04-16 to 2022-04-27",2019-04-16,2022-04-27,114
230000111645,"After","2A",32,134,101,91,"128",2037,"Cobble","SC2",1.22,"2023-04-24 to 2024-09-24",2023-04-24,2024-09-24,50111
230000111645,"Before","2",32,134,101,91,"128",2037,"Cobble","SC2",0.89,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,276
230000111646,"After","2B",32,93,77,55,"90",508,"Cobble","SC1",0,"2023-04-24 to 2023-04-24",2023-04-24,NA,50181
230000111646,"Before","2",32,93,77,55,"90",508,"Cobble","SC1",0.38,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,203
230000111647,"After","0",32,170,140,55,"128",2193,"Cobble","SC2",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51057
230000111647,"Before","3",32,170,140,55,"128",2193,"Cobble","SC2",0.9,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,362
230000111648,"After","1",32,101,88,34,"90",508,"Cobble","SC1",76.5,"2023-04-24 to 2024-09-24",2023-04-24,2024-09-24,50299
230000111648,"Before","1",32,101,88,34,"90",508,"Cobble","SC1",2.06,"2019-04-16 to 2022-04-27",2019-04-16,2022-04-27,178
230000111649,"After","3",32,150,87,55,"90",1202,"Cobble","SC1",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51135
230000111649,"Before","2",32,150,87,55,"90",1202,"Cobble","SC1",0.52,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,222
230000111651,"After","0",32,117,111,49,"90",767,"Cobble","SC1",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51006
230000111651,"Before","1",32,117,111,49,"90",767,"Cobble","SC1",1.5,"2019-04-16 to 2022-04-27",2019-04-16,2022-04-27,132
230000111652,"After","2A",32,120,78,71,"90",861,"Cobble","SC1",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51209
230000111652,"Before","2",32,120,78,71,"90",861,"Cobble","SC1",0.37,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,272
230000111654,"After","2B",32,114,105,95,"128",1678,"Cobble","SC2",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51253
230000111654,"Before","2",32,114,105,95,"128",1678,"Cobble","SC2",1.11,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,215
230000111655,"After","2A",32,107,68,56,"90",697,"Cobble","SC1",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51200
230000111655,"Before","2",32,107,68,56,"90",697,"Cobble","SC1",4.46,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,258
230000111657,"After","2A",32,100,72,42,"64",379,"Gravel","VCG2",8.98,"2023-04-24 to 2024-09-24",2023-04-24,2024-09-24,50137
230000111657,"Before","2",32,100,72,42,"64",379,"Gravel","VCG2",1.66,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,211
230000111658,"After","2A",32,90,83,56,"90",732,"Cobble","SC1",1015.32,"2023-04-24 to 2024-09-24",2023-04-24,2024-09-24,50107
230000111658,"Before","2",32,90,83,56,"90",732,"Cobble","SC1",0.45,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,247
230000111659,"After","3",32,164,139,68,"128",2411,"Cobble","SC2",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51178
230000111659,"Before","3",32,164,139,68,"128",2411,"Cobble","SC2",2.01,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,333
230000111660,"After","2A",32,112,87,57,"90",727,"Cobble","SC1",819.24,"2023-04-24 to 2024-09-24",2023-04-24,2024-09-24,50119
230000111660,"Before","2",32,112,87,57,"90",727,"Cobble","SC1",0.47,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,274
230000111661,"After","3",32,141,67,45,"90",711,"Cobble","SC1",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51133
230000111661,"Before","3",32,141,67,45,"90",711,"Cobble","SC1",1.91,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,372
230000111662,"After","2B",32,136,83,60,"90",1117,"Cobble","SC1",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51262
230000111662,"Before","3",32,136,83,60,"90",1117,"Cobble","SC1",0.31,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,316
230000111663,"After","3",32,96,77,43,"90",526,"Cobble","SC1",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51139
230000111663,"Before","3",32,96,77,43,"90",526,"Cobble","SC1",1.6,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,348
230000111664,"After","2B",32,116,88,67,"90",904,"Cobble","SC1",7.45,"2023-04-24 to 2024-09-24",2023-04-24,2024-09-24,50199
230000111664,"Before","2",32,116,88,67,"90",904,"Cobble","SC1",0.21,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,268
230000111665,"After","2A",32,83,68,48,"90",400,"Cobble","SC1",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51241
230000111665,"Before","2",32,83,68,48,"90",400,"Cobble","SC1",0.42,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,249
230000111666,"After","2B",32,321,290,200,">256",18300,"Boulder","SB1",4.52,"2023-04-24 to 2024-09-24",2023-04-24,2024-09-24,50178
230000111666,"Before","2",32,321,290,200,">256",18300,"Boulder","SB1",0.35,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,210
230000111667,"After","2B",32,153,114,52,"128",1347,"Cobble","SC2",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51288
230000111667,"Before","1",32,153,114,52,"128",1347,"Cobble","SC2",3.81,"2019-04-16 to 2022-04-27",2019-04-16,2022-04-27,193
230000111668,"After","1",32,177,112,67,"128",1929,"Cobble","SC2",4.82,"2023-04-24 to 2024-09-24",2023-04-24,2024-09-24,50233
230000111668,"Before","1",32,177,112,67,"128",1929,"Cobble","SC2",0.67,"2019-04-16 to 2022-04-27",2019-04-16,2022-04-27,143
230000111669,"After","2B",32,151,137,65,"128",2083,"Cobble","SC2",482.15,"2023-04-24 to 2024-09-24",2023-04-24,2024-09-24,50153
230000111669,"Before","2",32,151,137,65,"128",2083,"Cobble","SC2",0.86,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,257
230000111670,"After","2A",32,95,80,51,"90",627,"Cobble","SC1",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51208
230000111670,"Before","2",32,95,80,51,"90",627,"Cobble","SC1",1.59,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,231
230000111671,"After","2A",32,110,93,42,"90",657,"Cobble","SC1",624.41,"2023-04-24 to 2024-09-24",2023-04-24,2024-09-24,50135
230000111671,"Before","2",32,110,93,42,"90",657,"Cobble","SC1",0.67,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,239
230000111672,"After","2A",32,102,80,55,"90",831,"Cobble","SC1",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51225
230000111672,"Before","2",32,102,80,55,"90",831,"Cobble","SC1",1.55,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,220
230000111673,"After","2B",32,139,96,75,"128",1437,"Cobble","SC2",710.53,"2023-04-24 to 2024-09-24",2023-04-24,2024-09-24,50197
230000111673,"Before","2",32,139,96,75,"128",1437,"Cobble","SC2",0.57,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,221
230000111674,"After","3",32,297,226,193,"256",27800,"Cobble","LC2",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51127
230000111675,"After","2B",32,98,89,68,"90",939,"Cobble","SC1",0,"2023-04-24 to 2023-04-24",2023-04-24,NA,50189
230000111675,"Before","2",32,98,89,68,"90",939,"Cobble","SC1",0.6,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,229
230000111676,"After","0",32,145,84,71,"90",1337,"Cobble","SC1",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51000
230000111676,"Before","1",32,145,84,71,"90",1337,"Cobble","SC1",0.74,"2019-04-16 to 2022-04-27",2019-04-16,2022-04-27,147
230000111677,"After","1",32,90,78,69,"90",608,"Cobble","SC1",57.08,"2023-04-24 to 2024-09-24",2023-04-24,2024-09-24,50289
230000111677,"Before","1",32,90,78,69,"90",608,"Cobble","SC1",0.43,"2019-04-16 to 2022-04-27",2019-04-16,2022-04-27,101
230000111679,"After","2B",32,141,105,79,"128",1381,"Cobble","SC2",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51286
230000111679,"Before","1",32,141,105,79,"128",1381,"Cobble","SC2",0.64,"2019-04-16 to 2022-04-27",2019-04-16,2022-04-27,134
230000111680,"After","2B",32,131,112,71,"128",1468,"Cobble","SC2",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51257
230000111680,"Before","3",32,131,112,71,"128",1468,"Cobble","SC2",0.64,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,380
230000111681,"After","2B",32,100,65,55,"90",572,"Cobble","SC1",894.32,"2023-04-24 to 2024-09-24",2023-04-24,2024-09-24,50194
230000111681,"Before","2",32,100,65,55,"90",572,"Cobble","SC1",9.4,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,205
230000111682,"After","2A",32,110,97,52,"90",812,"Cobble","SC1",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51233
230000111682,"Before","2",32,110,97,52,"90",812,"Cobble","SC1",0.38,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,200
230000111683,"After","1",32,132,90,80,"128",1427,"Cobble","SC2",2.39,"2023-04-24 to 2024-09-24",2023-04-24,2024-09-24,50202
230000111683,"Before","1",32,132,90,80,"128",1427,"Cobble","SC2",3.97,"2019-04-16 to 2022-04-27",2019-04-16,2022-04-27,110
230000111684,"After","1",32,198,117,64,"128",2248,"Cobble","SC2",38.58,"2023-04-24 to 2024-09-24",2023-04-24,2024-09-24,50277
230000111684,"Before","1",32,198,117,64,"128",2248,"Cobble","SC2",7.83,"2019-04-16 to 2022-04-27",2019-04-16,2022-04-27,106
230000111685,"After","2A",32,110,96,55,"90",873,"Cobble","SC1",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51240
230000111685,"Before","2",32,110,96,55,"90",873,"Cobble","SC1",1.25,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,224
230000111686,"After","1",32,110,78,34,"90",601,"Cobble","SC1",1.14,"2023-04-24 to 2024-09-24",2023-04-24,2024-09-24,50240
230000111686,"Before","1",32,110,78,34,"90",601,"Cobble","SC1",7.64,"2019-04-16 to 2022-04-27",2019-04-16,2022-04-27,149
230000111687,"After","2B",32,167,118,59,"128",1363,"Cobble","SC2",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51274
230000111687,"Before","3",32,167,118,59,"128",1363,"Cobble","SC2",1.86,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,301
230000111688,"After","2B",32,116,90,40,"90",655,"Cobble","SC1",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51291
230000111688,"Before","3",32,116,90,40,"90",655,"Cobble","SC1",2.62,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,318
230000111689,"After","0",32,141,84,37,"90",888,"Cobble","SC1",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51064
230000111689,"Before","1",32,141,84,37,"90",888,"Cobble","SC1",1.3,"2019-04-16 to 2022-04-27",2019-04-16,2022-04-27,119
230000111691,"After","2B",32,145,105,63,"128",1716,"Cobble","SC2",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51251
230000111691,"Before","3",32,145,105,63,"128",1716,"Cobble","SC2",1.25,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,393
230000111692,"After","2B",32,111,81,77,"90",969,"Cobble","SC1",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51273
230000111692,"Before","3",32,111,81,77,"90",969,"Cobble","SC1",3.85,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,338
230000111693,"After","0",32,154,92,58,"90",1342,"Cobble","SC1",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51089
230000111693,"Before","1",32,154,92,58,"90",1342,"Cobble","SC1",0.35,"2019-04-16 to 2022-04-27",2019-04-16,2022-04-27,182
230000111694,"After","2A",32,150,109,88,"128",1738,"Cobble","SC2",815.59,"2023-04-24 to 2024-09-24",2023-04-24,2024-09-24,50117
230000111694,"Before","2",32,150,109,88,"128",1738,"Cobble","SC2",0.65,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,287
230000111695,"After","1",32,120,97,77,"90",1034,"Cobble","SC1",11.62,"2023-04-24 to 2024-09-24",2023-04-24,2024-09-24,50244
230000111695,"Before","1",32,120,97,77,"90",1034,"Cobble","SC1",0.3,"2019-04-16 to 2022-04-27",2019-04-16,2022-04-27,116
230000111696,"After","2B",32,103,89,59,"90",759,"Cobble","SC1",1374.8,"2023-04-24 to 2024-09-24",2023-04-24,2024-09-24,50187
230000111696,"Before","2",32,103,89,59,"90",759,"Cobble","SC1",0.45,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,232
230000111697,"After","2A",32,115,89,65,"128",985,"Cobble","SC2",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51207
230000111697,"Before","2",32,115,89,65,"128",985,"Cobble","SC2",0.58,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,235
230000111698,"After","1",32,89,82,70,"90",771,"Cobble","SC1",84.76,"2023-04-24 to 2024-09-24",2023-04-24,2024-09-24,50249
230000111698,"Before","1",32,89,82,70,"90",771,"Cobble","SC1",0.28,"2019-04-16 to 2022-04-27",2019-04-16,2022-04-27,128
230000111699,"After","3",32,185,124,79,"128",3653,"Cobble","SC2",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51196
230000111699,"Before","3",32,185,124,79,"128",3653,"Cobble","SC2",0.44,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,377
230000111700,"After","1",32,131,82,56,"90",709,"Cobble","SC1",39.03,"2023-04-24 to 2024-09-24",2023-04-24,2024-09-24,50231
230000111700,"Before","1",32,131,82,56,"90",709,"Cobble","SC1",6.9,"2019-04-16 to 2022-04-27",2019-04-16,2022-04-27,186
230000111701,"After","0",32,144,135,89,"128",2792,"Cobble","SC2",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51062
230000111701,"Before","3",32,144,135,89,"128",2792,"Cobble","SC2",1.52,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,382
230000111702,"After","3",32,115,108,100,"128",1144,"Cobble","SC2",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51149
230000111702,"Before","3",32,115,108,100,"128",1144,"Cobble","SC2",1.01,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,329
230000111703,"After","2B",32,114,85,37,"90",604,"Cobble","SC1",343.99,"2023-04-24 to 2024-09-24",2023-04-24,2024-09-24,50185
230000111703,"Before","2",32,114,85,37,"90",604,"Cobble","SC1",0.7,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,213
230000111704,"After","2A",32,95,73,41,"64",416,"Gravel","VCG2",0,"2023-04-24 to 2023-04-24",2023-04-24,NA,50141
230000111704,"Before","2",32,95,73,41,"64",416,"Gravel","VCG2",0.3,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,209
230000111705,"After","2B",32,160,84,69,"90",1747,"Cobble","SC1",542.59,"2023-04-24 to 2024-09-24",2023-04-24,2024-09-24,50180
230000111705,"Before","2",32,160,84,69,"90",1747,"Cobble","SC1",0.75,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,253
230000111706,"After","3",32,120,105,62,"128",1063,"Cobble","SC2",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51121
230000111706,"Before","3",32,120,105,62,"128",1063,"Cobble","SC2",0.21,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,363
230000111707,"After","2A",32,151,98,58,"90",1186,"Cobble","SC1",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51230
230000111707,"Before","1",32,151,98,58,"90",1186,"Cobble","SC1",1.53,"2019-04-16 to 2022-04-27",2019-04-16,2022-04-27,173
230000111708,"After","1",32,181,124,84,"128",2277,"Cobble","SC2",6.99,"2023-04-24 to 2024-09-24",2023-04-24,2024-09-24,50205
230000111708,"Before","1",32,181,124,84,"128",2277,"Cobble","SC2",6.74,"2019-04-16 to 2022-04-27",2019-04-16,2022-04-27,141
230000111709,"After","2A",32,201,182,58,"180",3584,"Cobble","LC1",3.6,"2023-04-24 to 2024-09-24",2023-04-24,2024-09-24,50139
230000111709,"Before","2",32,201,182,58,"180",3584,"Cobble","LC1",0.71,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,285
230000111710,"After","2B",32,107,85,63,"90",830,"Cobble","SC1",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51258
230000111710,"Before","3",32,107,85,63,"90",830,"Cobble","SC1",0.53,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,367
230000111711,"After","GA9",32,155,106,45,"128",990,"Cobble","SC2",6.81,"2024-04-25 to 2024-09-24",2024-04-25,2024-09-24,50356
230000111711,"Before","2",32,155,106,45,"128",990,"Cobble","SC2",0.82,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,243
230000111712,"After","1",32,176,113,74,"128",2062,"Cobble","SC2",2.92,"2023-04-24 to 2024-09-24",2023-04-24,2024-09-24,50200
230000111712,"Before","1",32,176,113,74,"128",2062,"Cobble","SC2",0.43,"2019-04-16 to 2022-04-27",2019-04-16,2022-04-27,121
230000111713,"After","2A",32,104,86,45,"90",730,"Cobble","SC1",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51214
230000111713,"Before","2",32,104,86,45,"90",730,"Cobble","SC1",1.2,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,223
230000111714,"After","0",32,152,118,46,"128",1749,"Cobble","SC2",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51012
230000111714,"Before","3",32,152,118,46,"128",1749,"Cobble","SC2",3.32,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,327
230000111715,"After","0",32,168,117,70,"128",2178,"Cobble","SC2",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51008
230000111715,"Before","2",32,168,117,70,"128",2178,"Cobble","SC2",0.2,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,227
230000111716,"After","1",32,129,116,60,"128",1338,"Cobble","SC2",0.81,"2023-04-24 to 2024-09-24",2023-04-24,2024-09-24,50292
230000111716,"Before","1",32,129,116,60,"128",1338,"Cobble","SC2",0.73,"2019-04-16 to 2022-04-27",2019-04-16,2022-04-27,165
230000111717,"After","1",32,135,93,59,"90",1398,"Cobble","SC1",0.55,"2023-04-24 to 2024-09-24",2023-04-24,2024-09-24,50210
230000111717,"Before","1",32,135,93,59,"90",1398,"Cobble","SC1",1.99,"2019-04-16 to 2022-04-27",2019-04-16,2022-04-27,155
230000111718,"After","2A",32,85,72,57,"90",509,"Cobble","SC1",1275.95,"2023-04-24 to 2024-09-24",2023-04-24,2024-09-24,50123
230000111718,"Before","2",32,85,72,57,"90",509,"Cobble","SC1",0.62,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,248
230000111719,"After","2A",32,165,110,61,"128",1712,"Cobble","SC2",0.21,"2023-04-24 to 2024-09-24",2023-04-24,2024-09-24,50114
230000111719,"Before","2",32,165,110,61,"128",1712,"Cobble","SC2",3.02,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,263
230000111720,"After","0",32,119,100,43,"90",741,"Cobble","SC1",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51091
230000111720,"Before","1",32,119,100,43,"90",741,"Cobble","SC1",1.14,"2019-04-16 to 2022-04-27",2019-04-16,2022-04-27,157
230000111721,"After","2B",32,187,97,51,"90",1395,"Cobble","SC1",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51268
230000111721,"Before","3",32,187,97,51,"90",1395,"Cobble","SC1",0.3,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,366
230000111722,"After","0",32,81,59,42,"64",385,"Gravel","VCG2",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51039
230000111722,"Before","3",32,81,59,42,"64",385,"Gravel","VCG2",0.49,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,349
230000111723,"After","2B",32,146,89,36,"90",807,"Cobble","SC1",0,"2023-04-24 to 2023-04-24",2023-04-24,NA,50173
230000111723,"Before","2",32,146,89,36,"90",807,"Cobble","SC1",0.87,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,208
230000111724,"After","2B",32,169,128,69,"128",2436,"Cobble","SC2",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51252
230000111724,"Before","3",32,169,128,69,"128",2436,"Cobble","SC2",2.02,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,339
230000111725,"After","1",32,312,245,140,"256",18500,"Cobble","LC2",1.57,"2023-04-24 to 2024-09-24",2023-04-24,2024-09-24,50214
230000111726,"After","2B",32,330,285,138,"362",32000,"Boulder","SB1",29.15,"2023-04-24 to 2024-09-24",2023-04-24,2024-09-24,50193
230000111727,"After","2A",32,165,125,60,"128",2087,"Cobble","SC2",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51238
230000111727,"Before","2",32,165,125,60,"128",2087,"Cobble","SC2",1.08,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,283
230000111728,"After","1",32,165,123,75,"180",2327,"Cobble","LC1",0.63,"2023-04-24 to 2024-09-24",2023-04-24,2024-09-24,50282
230000111728,"Before","1",32,165,123,75,"180",2327,"Cobble","LC1",1.27,"2019-04-16 to 2022-04-27",2019-04-16,2022-04-27,151
230000111729,"After","2A",32,346,280,115,">256",21300,"Boulder","SB1",0.2,"2023-04-24 to 2024-09-24",2023-04-24,2024-09-24,50118
230000111729,"Before","2",32,346,280,115,">256",21300,"Boulder","SB1",0.59,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,281
230000111730,"After","0",32,120,114,65,"128",1278,"Cobble","SC2",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51067
230000111730,"Before","2",32,120,114,65,"128",1278,"Cobble","SC2",2.44,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,237
230000111731,"After","2A",32,145,98,56,"128",1335,"Cobble","SC2",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51212
230000111731,"Before","1",32,145,98,56,"128",1335,"Cobble","SC2",0.83,"2019-04-16 to 2022-04-27",2019-04-16,2022-04-27,104
230000111732,"After","2A",32,210,158,107,"180",3929,"Cobble","LC1",739.22,"2023-04-24 to 2024-09-24",2023-04-24,2024-09-24,50142
230000111732,"Before","2",32,210,158,107,"180",3929,"Cobble","LC1",1.26,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,228
230000111733,"After","1",32,303,265,148,">256",15900,"Boulder","SB1",0.54,"2023-04-24 to 2024-09-24",2023-04-24,2024-09-24,50229
230000111733,"Before","1",32,303,265,148,">256",15900,"Boulder","SB1",0.61,"2019-04-16 to 2022-04-27",2019-04-16,2022-04-27,133
230000111734,"After","1",32,120,104,64,"128",1233,"Cobble","SC2",9.48,"2023-04-24 to 2024-09-24",2023-04-24,2024-09-24,50224
230000111734,"Before","1",32,120,104,64,"128",1233,"Cobble","SC2",1.82,"2019-04-16 to 2022-04-27",2019-04-16,2022-04-27,131
230000111735,"After","1",32,141,117,56,"128",1706,"Cobble","SC2",3.51,"2023-04-24 to 2024-09-24",2023-04-24,2024-09-24,50238
230000111735,"Before","1",32,141,117,56,"128",1706,"Cobble","SC2",0.39,"2019-04-16 to 2022-04-27",2019-04-16,2022-04-27,148
230000111736,"After","0",32,155,109,66,"128",1789,"Cobble","SC2",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51076
230000111736,"Before","1",32,155,109,66,"128",1789,"Cobble","SC2",0.72,"2019-04-16 to 2022-04-27",2019-04-16,2022-04-27,105
230000111737,"After","0",32,169,138,82,"128",2929,"Cobble","SC2",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51083
230000111737,"Before","1",32,169,138,82,"128",2929,"Cobble","SC2",0.77,"2019-04-16 to 2022-04-27",2019-04-16,2022-04-27,111
230000111738,"After","2A",32,140,110,77,"128",1999,"Cobble","SC2",51.68,"2023-04-24 to 2024-09-24",2023-04-24,2024-09-24,50102
230000111738,"Before","2",32,140,110,77,"128",1999,"Cobble","SC2",0.81,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,259
230000111739,"After","2A",32,99,86,33,"90",557,"Cobble","SC1",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51236
230000111739,"Before","2",32,99,86,33,"90",557,"Cobble","SC1",1.18,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,233
230000111740,"After","2B",32,145,94,62,"90",1384,"Cobble","SC1",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51256
230000111740,"Before","3",32,145,94,62,"90",1384,"Cobble","SC1",0.4,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,330
230000111741,"After","0",32,148,100,84,"128",1958,"Cobble","SC2",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51030
230000111741,"Before","1",32,148,100,84,"128",1958,"Cobble","SC2",0.45,"2019-04-16 to 2022-04-27",2019-04-16,2022-04-27,125
230000111742,"After","2A",32,111,72,46,"90",646,"Cobble","SC1",0,"2024-10-16 to 2024-10-16",2024-10-16,NA,51210
230000111742,"Before","2",32,111,72,46,"90",646,"Cobble","SC1",1.59,"2019-04-16 to 2022-04-28",2019-04-16,2022-04-28,265
