"","Point","E","N","Elevation","Code","SurveyID","Year","Period","TagID","RiffleID","Site","TagSize_mm","A_Axis_mm","B_Axis_mm","B_Axis_ft","C_Axis_mm","Gravelometer_mm","Weight_g","Particle_Class","Size_Class","Size_Class2","Distance_ft","Distance_m","Field_Movement","Moved_1PD","Moved_2PD","Hiding","Embedded","Buried","Notes"
"459",859,2804536.21,1266562.83,7453.77,"PITRCK","Relocate 2020",2020,"Before",230000111738,"2","Riffle 2",32,140,110,0.3608924,77,"128",1999,"Cobble","SC2","SC",0.3,0.09144,1,0,0,1,0,0,""
"460",860,2804535.25,1266559.25,7453.51,"PITRCK","Relocate 2020",2020,"Before",228000607548,"2","Riffle 2",23,67,55,0.1804462,52,"64",344,"Gravel","VCG2","VCG",0.43,0.131064,1,1,1,1,0,0,""
"461",861,2804535.15,1266551.87,7453.65,"PITRCK","Relocate 2020",2020,"Before",230000111634,"2","Riffle 2",32,367,215,0.7053806,128,"256",16700,"Cobble","LC2","LC",0.18,0.054864,0,0,0,0,0,0,""
"462",862,2804533.31,1266545.33,7453.35,"PITRCK","Relocate 2020",2020,"Before",230000111564,"2","Riffle 2",32,109,85,0.2788714,42,"90",747,"Cobble","SC1","SC",0.07,0.021336,0,0,0,0,1,0,""
"463",863,2804531.45,1266539.91,7453.36,"PITRCK","Relocate 2020",2020,"Before",230000111719,"2","Riffle 2",32,165,110,0.3608924,61,"128",1712,"Cobble","SC2","SC",1.19,0.362712,1,1,1,0,0,0,"moved ~1.0 ft"
"464",864,2804531.82,1266536.29,7453.58,"PITRCK","Relocate 2020",2020,"Before",230000111587,"2","Riffle 2",32,320,235,0.7709974,105,"256",11600,"Cobble","LC2","LC",0.52,0.158496,0,0,0,0,0,0,""
"465",865,2804530.71,1266530.07,7453.57,"PITRCK","Relocate 2020",2020,"Before",230000111742,"2","Riffle 2",32,111,72,0.23622048,46,"90",646,"Cobble","SC1","SC",0.16,0.048768,0,0,0,1,1,0,""
"466",866,2804525.57,1266526.66,7453.67,"PITRCK","Relocate 2020",2020,"Before",230000111603,"2","Riffle 2",32,181,125,0.410105,100,"128",3827,"Cobble","SC2","SC",0.3,0.09144,0,0,0,0,0,0,""
"467",867,2804528.93,1266521.61,7453.57,"PITRCK","Relocate 2020",2020,"Before",228000607538,"2","Riffle 2",23,74,53,0.17388452,22,"64",257,"Gravel","VCG2","VCG",0.11,0.033528,0,0,0,0,0,0,""
"468",868,2804528.51,1266517.66,7453.74,"PITRCK","Relocate 2020",2020,"Before",230000111664,"2","Riffle 2",32,116,88,0.28871392,67,"90",904,"Cobble","SC1","SC",0.06,0.018288,0,0,0,0,1,0,""
"469",869,2804527.42,1266513.1,7453.74,"PITRCK","Relocate 2020",2020,"Before",230000111574,"2","Riffle 2",32,122,118,0.38713912,43,"128",1033,"Cobble","SC2","SC",0.06,0.018288,0,0,0,0,0,0,""
"470",870,2804526.51,1266508.52,7453.79,"PITRCK","Relocate 2020",2020,"Before",230000111585,"2","Riffle 2",32,115,105,0.3444882,33,"90",770,"Cobble","SC1","SC",0.12,0.036576,0,0,0,0,0,0,""
"471",871,2804526.28,1266503.55,7454.02,"PITRCK","Relocate 2020",2020,"Before",230000111642,"2","Riffle 2",32,190,98,0.32152232,44,"90",1225,"Cobble","SC1","SC",0.18,0.054864,0,0,0,0,0,0,""
"472",872,2804525.96,1266499.63,7454.16,"PITRCK","Relocate 2020",2020,"Before",230000111652,"2","Riffle 2",32,120,78,0.25590552,71,"90",861,"Cobble","SC1","SC",0.13,0.039624,0,0,0,1,0,0,""
"473",873,2804525.98,1266494.76,7454.24,"PITRCK","Relocate 2020",2020,"Before",228000607511,"2","Riffle 2",23,120,75,0.246063,50,"64",466,"Gravel","VCG2","VCG",0.05,0.01524,0,0,0,0,0,0,""
"474",874,2804524.56,1266489.72,7454.57,"PITRCK","Relocate 2020",2020,"Before",230000111660,"2","Riffle 2",32,112,87,0.28543308,57,"90",727,"Cobble","SC1","SC",0.1,0.03048,0,0,0,1,1,0,""
"475",875,2804559,1266615.08,7453.66,"PITRCK","Relocate 2020",2020,"Before",230000111602,"2","Riffle 2",32,178,155,0.5085302,48,"180",2087,"Cobble","LC1","LC",0.11,0.033528,0,0,0,0,1,0,""
"476",876,2804557.06,1266606.07,7454.7,"PITRCK","Relocate 2020",2020,"Before",230000111645,"2","Riffle 2",32,134,101,0.33136484,91,"128",2037,"Cobble","SC2","SC",0.08,0.024384,0,0,0,0,0,0,""
"477",877,2804556.2,1266599.86,7454.44,"PITRCK","Relocate 2020",2020,"Before",228000607547,"2","Riffle 2",23,80,70,0.2296588,43,"64",370,"Gravel","VCG2","VCG",0.04,0.012192,0,0,0,1,1,0,""
"478",878,2804555.77,1266594.29,7454.55,"PITRCK","Relocate 2020",2020,"Before",230000111502,"2","Riffle 2",32,148,121,0.39698164,63,"128",2125,"Cobble","SC2","SC",0.12,0.036576,0,0,0,0,1,0,""
"479",879,2804555.05,1266588.99,7454.33,"PITRCK","Relocate 2020",2020,"Before",230000111504,"2","Riffle 2",32,166,128,0.41994752,81,"128",2127,"Cobble","SC2","SC",0.21,0.064008,0,0,0,0,0,0,""
"480",880,2804552.85,1266581.72,7454.32,"PITRCK","Relocate 2020",2020,"Before",230000111572,"2","Riffle 2",32,162,104,0.34120736,67,"128",1710,"Cobble","SC2","SC",0.51,0.155448,1,1,0,0,0,0,"moved ~0.5 ft"
"481",881,2804553.29,1266575.8,7454.34,"PITRCK","Relocate 2020",2020,"Before",230000111729,"2","Riffle 2",32,346,280,0.9186352,115,">256",21300,"Boulder","SB1","SB",0.3,0.09144,0,0,0,0,0,0,""
"482",882,2804549.1,1266568.98,7453.89,"PITRCK","Relocate 2020",2020,"Before",230000111538,"2","Riffle 2",32,186,126,0.41338584,93,"128",2956,"Cobble","SC2","SC",0.19,0.057912,0,0,0,0,0,0,""
"483",883,2804551.87,1266562.28,7453.74,"PITRCK","Relocate 2020",2020,"Before",230000111727,"2","Riffle 2",32,165,125,0.410105,60,"128",2087,"Cobble","SC2","SC",0.57,0.173736,1,1,0,0,0,0,"moved ~0.5 ft"
"484",884,2804548.8,1266557.32,7453.62,"PITRCK","Relocate 2020",2020,"Before",228000607539,"2","Riffle 2",23,110,63,0.20669292,31,"64",372,"Gravel","VCG2","VCG",1.36,0.414528,1,1,1,1,0,0,"moved ~1.25 ft"
"485",885,2804550.96,1266552.25,7453.67,"PITRCK","Relocate 2020",2020,"Before",230000111709,"2","Riffle 2",32,201,182,0.59711288,58,"180",3584,"Cobble","LC1","LC",0.4,0.12192,0,0,0,0,0,0,""
"486",886,2804549.99,1266546.59,7453.49,"PITRCK","Relocate 2020",2020,"Before",230000111605,"2","Riffle 2",32,140,121,0.39698164,59,"128",1380,"Cobble","SC2","SC",0.09,0.027432,0,0,0,0,0,0,""
"487",887,2804548.72,1266541.61,7453.49,"PITRCK","Relocate 2020",2020,"Before",230000111694,"2","Riffle 2",32,150,109,0.35761156,88,"128",1738,"Cobble","SC2","SC",0.15,0.04572,0,0,0,0,0,0,""
"488",888,2804547.43,1266536.76,7453.39,"PITRCK","Relocate 2020",2020,"Before",228000607514,"2","Riffle 2",23,139,64,0.20997376,54,"64",813,"Gravel","VCG2","VCG",0.02,0.006096,0,0,0,0,0,0,""
"489",889,2804547.22,1266531.35,7453.6,"PITRCK","Relocate 2020",2020,"Before",230000111604,"2","Riffle 2",32,195,62,0.20341208,56,"90",1437,"Cobble","SC1","SC",0.11,0.033528,0,0,0,0,0,0,""
"490",890,2804548.2,1266526.18,7453.72,"PITRCK","Relocate 2020",2020,"Before",230000111593,"2","Riffle 2",32,165,66,0.21653544,54,"90",1192,"Cobble","SC1","SC",0.53,0.161544,1,1,1,0,0,0,"moved ~0.5 ft"
"491",891,2804547.96,1266523.03,7453.65,"PITRCK","Relocate 2020",2020,"Before",230000111568,"2","Riffle 2",32,133,87,0.28543308,49,"90",784,"Cobble","SC1","SC",1.44,0.438912,0,1,1,0,0,0,""
"492",892,2804547.35,1266517.2,7453.92,"PITRCK","Relocate 2020",2020,"Before",228000607540,"2","Riffle 2",23,100,67,0.21981628,46,"64",506,"Gravel","VCG2","VCG",0.09,0.027432,0,0,0,0,0,0,""
"493",893,2804547.41,1266511.53,7454.08,"PITRCK","Relocate 2020",2020,"Before",230000111745,"2","Riffle 2",32,96,94,0.30839896,43,"90",833,"Cobble","SC1","SC",0.06,0.018288,0,0,0,1,0,0,""
"494",894,2804546.7,1266506.76,7453.98,"PITRCK","Relocate 2020",2020,"Before",230000111622,"2","Riffle 2",32,122,66,0.21653544,42,"90",555,"Cobble","SC1","SC",0.08,0.024384,0,0,0,0,1,0,""
"495",895,2804547.11,1266501.88,7454.15,"PITRCK","Relocate 2020",2020,"Before",228000607569,"2","Riffle 2",23,99,78,0.25590552,44,"64",493,"Gravel","VCG2","VCG",0.13,0.039624,0,0,0,1,0,0,""
"496",896,2804545.11,1266498.25,7454.16,"PITRCK","Relocate 2020",2020,"Before",228000607558,"2","Riffle 2",23,88,73,0.23950132,38,"64",444,"Gravel","VCG2","VCG",0.19,0.057912,0,0,0,1,0,0,""
"497",897,2804544.64,1266493.51,7454.44,"PITRCK","Relocate 2020",2020,"Before",228000607504,"2","Riffle 2",23,77,65,0.2132546,40,"64",362,"Gravel","VCG2","VCG",0.07,0.021336,0,0,0,1,0,0,""
"498",898,2804543.84,1266487.57,7454.36,"PITRCK","Relocate 2020",2020,"Before",228000607545,"2","Riffle 2",23,71,65,0.2132546,55,"64",387,"Gravel","VCG2","VCG",0.36,0.109728,0,1,0,0,1,1,"buried, exlcude from analysis, did not find rock"
"499",899,2804542.38,1266482.43,7454.88,"PITRCK","Relocate 2020",2020,"Before",228000607527,"2","Riffle 2",23,70,74,0.24278216,55,"64",425,"Gravel","VCG2","VCG",0.41,0.124968,0,1,0,0,0,0,""
"500",900,2802796.81,1266336.14,7447.87,"PITRCK","Relocate 2020",2020,"Before",228000607568,"3","Riffle 3",23,91,69,0.22637796,40,"64",384,"Gravel","VCG2","VCG",0.24,0.073152,0,1,0,0,0,0,""
"501",901,2802799.44,1266330.58,7447.52,"PITRCK","Relocate 2020",2020,"Before",230000111687,"3","Riffle 3",32,167,118,0.38713912,59,"128",1363,"Cobble","SC2","SC",0.13,0.039624,0,0,0,1,0,0,""
"502",902,2802800.54,1266325.15,7447.43,"PITRCK","Relocate 2020",2020,"Before",230000111539,"3","Riffle 3",32,153,112,0.36745408,75,"128",1871,"Cobble","SC2","SC",0.16,0.048768,0,0,0,1,0,0,""
"503",903,2802803.66,1266320.74,7447.26,"PITRCK","Relocate 2020",2020,"Before",230000111628,"3","Riffle 3",32,180,98,0.32152232,45,"90",1341,"Cobble","SC1","SC",0.21,0.064008,0,0,0,1,0,0,""
"504",904,2802805.91,1266315.55,7447.35,"PITRCK","Relocate 2020",2020,"Before",230000111501,"3","Riffle 3",32,148,110,0.3608924,100,"128",2344,"Cobble","SC2","SC",0.15,0.04572,0,0,0,1,0,0,""
"505",905,2802808.44,1266311.97,7447.46,"PITRCK","Relocate 2020",2020,"Before",230000111616,"3","Riffle 3",32,153,135,0.4429134,74,"128",2113,"Cobble","SC2","SC",0.46,0.140208,1,1,0,0,0,0,"moved ~0.5 ft"
"506",906,2802812.27,1266306.11,7447.32,"PITRCK","Relocate 2020",2020,"Before",228000607522,"3","Riffle 3",23,136,61,0.20013124,33,"64",516,"Gravel","VCG2","VCG",0.08,0.024384,0,0,0,1,0,0,""
"507",907,2802813.39,1266302,7447.39,"PITRCK","Relocate 2020",2020,"Before",230000111524,"3","Riffle 3",32,154,89,0.29199476,64,"90",1292,"Cobble","SC1","SC",0.06,0.018288,0,0,0,1,0,0,""
"508",908,2802816.27,1266297.32,7447.35,"PITRCK","Relocate 2020",2020,"Before",230000111537,"3","Riffle 3",32,158,99,0.32480316,67,"128",1856,"Cobble","SC2","SC",0.16,0.048768,0,0,0,0,0,0,""
"509",909,2802818.96,1266292.23,7447.51,"PITRCK","Relocate 2020",2020,"Before",230000111552,"3","Riffle 3",32,120,126,0.41338584,78,"128",2224,"Cobble","SC2","SC",0.31,0.094488,0,0,0,0,0,0,""
"510",910,2802821.48,1266287.65,7447.71,"PITRCK","Relocate 2020",2020,"Before",230000111640,"3","Riffle 3",32,336,221,0.72506564,183,"256",18800,"Cobble","LC2","LC",0.13,0.039624,0,0,0,0,0,0,""
"511",911,2802825.55,1266282.74,7447.28,"PITRCK","Relocate 2020",2020,"Before",230000111591,"3","Riffle 3",32,150,122,0.40026248,61,"128",1204,"Cobble","SC2","SC",0.35,0.10668,0,0,0,0,0,0,""
"512",912,2802827.42,1266278.11,7447.35,"PITRCK","Relocate 2020",2020,"Before",230000111518,"3","Riffle 3",32,129,102,0.33464568,56,"90",1168,"Cobble","SC1","SC",0.14,0.042672,0,0,0,0,0,0,""
"513",913,2802830.19,1266274.17,7447.21,"PITRCK","Relocate 2020",2020,"Before",228000607525,"3","Riffle 3",23,90,71,0.23293964,34,"64",414,"Gravel","VCG2","VCG",0.11,0.033528,0,0,0,1,0,0,""
"514",914,2802832.95,1266269.83,7447.23,"PITRCK","Relocate 2020",2020,"Before",230000111528,"3","Riffle 3",32,116,93,0.30511812,67,"90",1027,"Cobble","SC1","SC",0.09,0.027432,0,0,0,0,0,0,""
"515",915,2802835.85,1266262.69,7447.02,"PITRCK","Relocate 2020",2020,"Before",230000111571,"3","Riffle 3",32,126,87,0.28543308,39,"90",849,"Cobble","SC1","SC",1.9,0.57912,1,1,1,0,0,0,"moved ~2.0 ft"
"516",916,2802838.94,1266259.62,7447,"PITRCK","Relocate 2020",2020,"Before",230000111662,"3","Riffle 3",32,136,83,0.27230972,60,"90",1117,"Cobble","SC1","SC",0.08,0.024384,0,0,0,0,0,0,""
"517",917,2802840.85,1266254.87,7446.84,"PITRCK","Relocate 2020",2020,"Before",228000607515,"3","Riffle 3",23,61,57,0.18700788,54,"64",362,"Gravel","VCG2","VCG",0.13,0.039624,0,0,0,0,0,0,""
"518",918,2802843.88,1266251.18,7446.91,"PITRCK","Relocate 2020",2020,"Before",230000111688,"3","Riffle 3",32,116,90,0.2952756,40,"90",655,"Cobble","SC1","SC",0.34,0.103632,1,1,0,0,0,0,"moved ~0.25 ft"
"519",919,2802843.6,1266247.62,7446.93,"PITRCK","Relocate 2020",2020,"Before",230000111579,"3","Riffle 3",32,121,89,0.29199476,53,"90",906,"Cobble","SC1","SC",0.5,0.1524,1,1,0,1,0,0,"moved ~0.5 ft"
"520",920,2802848.52,1266244.13,7447.14,"PITRCK","Relocate 2020",2020,"Before",228000607556,"3","Riffle 3",23,51,49,0.16076116,46,"64",159,"Gravel","VCG2","VCG",0.12,0.036576,0,0,0,1,0,0,""
"521",921,2802850.27,1266240.44,7447.05,"PITRCK","Relocate 2020",2020,"Before",230000111630,"3","Riffle 3",32,115,98,0.32152232,59,"90",1042,"Cobble","SC1","SC",0.07,0.021336,0,0,0,0,0,0,""
"522",922,2802852.7,1266236.56,7447.21,"PITRCK","Relocate 2020",2020,"Before",230000111509,"3","Riffle 3",32,103,99,0.32480316,48,"90",750,"Cobble","SC1","SC",0.07,0.021336,0,0,0,0,0,0,""
"523",923,2802856.98,1266233.12,7447.66,"PITRCK","Relocate 2020",2020,"Before",230000111609,"3","Riffle 3",32,104,76,0.24934384,53,"90",580,"Cobble","SC1","SC",1.06,0.323088,1,1,1,0,0,0,"moved ~1.0 ft"
"524",924,2802859.54,1266228.05,7447.51,"PITRCK","Relocate 2020",2020,"Before",228000607562,"3","Riffle 3",23,74,50,0.164042,36,"45",173,"Gravel","VCG1","VCG",0.58,0.176784,1,1,1,0,1,0,"moved ~0.5 ft, buried"
"525",925,2802813.83,1266343.31,7447.46,"PITRCK","Relocate 2020",2020,"Before",228000607502,"3","Riffle 3",23,118,54,0.17716536,52,"64",615,"Gravel","VCG2","VCG",0.31,0.094488,0,1,0,1,0,0,""
"526",926,2802817.35,1266338.43,7447.38,"PITRCK","Relocate 2020",2020,"Before",230000111743,"3","Riffle 3",32,119,97,0.31824148,74,"90",1151,"Cobble","SC1","SC",0.03,0.009144,0,0,0,0,0,0,""
"527",927,2802818.86,1266331.65,7447.27,"PITRCK","Relocate 2020",2020,"Before",230000111714,"3","Riffle 3",32,152,118,0.38713912,46,"128",1749,"Cobble","SC2","SC",1.67,0.509016,1,1,1,0,0,0,"moved ~1.5 ft"
"528",928,2802821.78,1266328.32,7447.24,"PITRCK","Relocate 2020",2020,"Before",230000111744,"3","Riffle 3",32,113,96,0.31496064,57,"90",914,"Cobble","SC1","SC",0.07,0.021336,0,0,0,1,0,0,""
"529",929,2802822.95,1266324.12,7447.3,"PITRCK","Relocate 2020",2020,"Before",230000111702,"3","Riffle 3",32,115,108,0.35433072,100,"128",1144,"Cobble","SC2","SC",0.17,0.051816,0,0,0,0,0,0,""
"530",930,2802826.42,1266320.66,7447.43,"PITRCK","Relocate 2020",2020,"Before",230000111740,"3","Riffle 3",32,145,94,0.30839896,62,"90",1384,"Cobble","SC1","SC",0.09,0.027432,0,0,0,1,0,0,""
"531",931,2802827.38,1266314.63,7447.65,"PITRCK","Relocate 2020",2020,"Before",230000111500,"3","Riffle 3",32,265,245,0.8038058,90,"256",12100,"Cobble","LC2","LC",NA,NA,0,NA,NA,1,0,0,"no 2019 coordinates, check survey data"
"532",932,2802830.93,1266310.4,7447.38,"PITRCK","Relocate 2020",2020,"Before",228000607555,"3","Riffle 3",23,73,52,0.17060368,40,"64",263,"Gravel","VCG2","VCG",0.08,0.024384,0,0,0,1,0,0,""
"533",933,2802831.05,1266306.88,7447.5,"PITRCK","Relocate 2020",2020,"Before",230000111659,"3","Riffle 3",32,164,139,0.45603676,68,"128",2411,"Cobble","SC2","SC",0.98,0.298704,1,1,1,1,0,0,"moved ~0.75 ft"
"534",934,2802834.86,1266302.41,7447.51,"PITRCK","Relocate 2020",2020,"Before",230000111582,"3","Riffle 3",32,115,113,0.37073492,51,"90",1007,"Cobble","SC1","SC",0.16,0.048768,0,0,0,1,0,0,""
"535",935,2802836.3,1266297.56,7447.34,"PITRCK","Relocate 2020",2020,"Before",230000111559,"3","Riffle 3",32,104,81,0.26574804,74,"90",892,"Cobble","SC1","SC",0.07,0.021336,0,0,0,1,0,0,""
"536",936,2802838.35,1266292.07,7447.37,"PITRCK","Relocate 2020",2020,"Before",228000607510,"3","Riffle 3",23,82,65,0.2132546,40,"64",401,"Gravel","VCG2","VCG",0.02,0.006096,0,0,0,1,0,0,""
"537",937,2802838.31,1266288.22,7447.44,"PITRCK","Relocate 2020",2020,"Before",230000111633,"3","Riffle 3",32,123,109,0.35761156,74,"128",1530,"Cobble","SC2","SC",0.2,0.06096,0,0,0,0,0,0,""
"538",938,2802842.58,1266285.28,7447.58,"PITRCK","Relocate 2020",2020,"Before",230000111692,"3","Riffle 3",32,111,81,0.26574804,77,"90",969,"Cobble","SC1","SC",0.26,0.079248,1,0,0,0,0,0,"moved ~0.25 ft"
"539",939,2802845.5,1266279.85,7447.41,"PITRCK","Relocate 2020",2020,"Before",230000111724,"3","Riffle 3",32,169,128,0.41994752,69,"128",2436,"Cobble","SC2","SC",0.08,0.024384,0,0,0,0,0,0,""
"540",940,2802848.91,1266275.4,7447.51,"PITRCK","Relocate 2020",2020,"Before",230000111617,"3","Riffle 3",32,327,250,0.82021,89,"256",9000,"Cobble","LC2","LC",0.26,0.079248,0,0,0,0,0,0,""
"541",941,2802851.25,1266270.85,7447.17,"PITRCK","Relocate 2020",2020,"Before",228000607551,"3","Riffle 3",23,92,72,0.23622048,43,"64",477,"Gravel","VCG2","VCG",0.13,0.039624,0,0,0,0,1,0,""
"542",942,2802852.98,1266266.35,7447.18,"PITRCK","Relocate 2020",2020,"Before",230000111546,"3","Riffle 3",32,135,108,0.35433072,38,"128",1187,"Cobble","SC2","SC",0.1,0.03048,0,0,0,0,0,0,""
"543",943,2802855.51,1266262.31,7447.18,"PITRCK","Relocate 2020",2020,"Before",230000111635,"3","Riffle 3",32,100,86,0.28215224,60,"90",643,"Cobble","SC1","SC",0.19,0.057912,0,0,0,0,1,0,""
"544",944,2802857.77,1266257.37,7447.17,"PITRCK","Relocate 2020",2020,"Before",228000607523,"3","Riffle 3",23,112,60,0.1968504,45,"64",579,"Gravel","VCG2","VCG",0.14,0.042672,0,0,0,0,0,0,""
"545",945,2802859.21,1266252.48,7447.07,"PITRCK","Relocate 2020",2020,"Before",230000111597,"3","Riffle 3",32,130,76,0.24934384,70,"90",1058,"Cobble","SC1","SC",0.91,0.277368,1,1,1,0,0,0,"moved ~0.5-1.0 ft"
"546",946,2802861.39,1266248.77,7447.17,"PITRCK","Relocate 2020",2020,"Before",230000111600,"3","Riffle 3",32,107,90,0.2952756,49,"90",709,"Cobble","SC1","SC",0.17,0.051816,0,0,0,0,1,0,""
"547",947,2802864.3,1266244.28,7447.22,"PITRCK","Relocate 2020",2020,"Before",230000111543,"3","Riffle 3",32,109,88,0.28871392,33,"90",649,"Cobble","SC1","SC",0.21,0.064008,1,0,0,0,0,0,"moved ~0.2 ft"
"548",948,2802866.19,1266239.72,7447.42,"PITRCK","Relocate 2020",2020,"Before",230000111663,"3","Riffle 3",32,96,77,0.25262468,43,"90",526,"Cobble","SC1","SC",0.03,0.009144,0,0,0,0,0,0,""
"549",949,2802870,1266234.67,7447.61,"PITRCK","Relocate 2020",2020,"Before",230000111722,"3","Riffle 3",32,81,59,0.19356956,42,"64",385,"Gravel","VCG2","VCG",0.26,0.079248,1,1,0,0,1,0,"moved ~0.25 ft, buried"
"550",950,2802850.42,1266359.34,7447.55,"PITRCK","Relocate 2020",2020,"Before",228000607536,"3","Riffle 3",23,70,68,0.22309712,51,"64",373,"Gravel","VCG2","VCG",0.04,0.012192,0,0,0,0,1,1,"buried"
"551",951,2802853.03,1266355.14,7447.67,"PITRCK","Relocate 2020",2020,"Before",230000111637,"3","Riffle 3",32,168,104,0.34120736,67,"128",1687,"Cobble","SC2","SC",0.07,0.021336,0,0,0,1,0,0,""
"552",952,2802854.54,1266351.02,7447.34,"PITRCK","Relocate 2020",2020,"Before",230000111514,"3","Riffle 3",32,107,96,0.31496064,62,"90",894,"Cobble","SC1","SC",0.04,0.012192,0,0,0,1,0,0,""
"553",953,2802857.33,1266346.51,7447.21,"PITRCK","Relocate 2020",2020,"Before",230000111573,"3","Riffle 3",32,137,93,0.30511812,55,"90",1165,"Cobble","SC1","SC",0.06,0.018288,0,0,0,1,0,0,""
"554",954,2802855.44,1266340.7,7447.5,"PITRCK","Relocate 2020",2020,"Before",230000111749,"3","Riffle 3",32,157,125,0.410105,80,"128",1961,"Cobble","SC2","SC",0.23,0.070104,1,0,0,1,0,0,"moved ~0.25 ft"
"555",955,2802861.01,1266338.26,7447.25,"PITRCK","Relocate 2020",2020,"Before",230000111520,"3","Riffle 3",32,134,95,0.3116798,42,"90",1088,"Cobble","SC1","SC",0.2,0.06096,0,0,0,1,0,0,""
"556",956,2802863.25,1266333.73,7447.35,"PITRCK","Relocate 2020",2020,"Before",228000607500,"3","Riffle 3",23,102,64,0.20997376,55,"64",373,"Gravel","VCG2","VCG",0.31,0.094488,1,1,0,1,0,0,"moved ~0.4 ft"
"557",957,2802862.67,1266327.52,7447.39,"PITRCK","Relocate 2020",2020,"Before",230000111625,"3","Riffle 3",32,118,106,0.34776904,77,"128",1218,"Cobble","SC2","SC",0.08,0.024384,0,0,0,1,0,0,""
"558",958,2802866.23,1266321.14,7447.94,"PITRCK","Relocate 2020",2020,"Before",230000111557,"3","Riffle 3",32,330,277,0.90879268,129,">256",17300,"Boulder","SB1","SB",1.3,0.39624,1,1,0,1,0,0,"moved ~1.0 ft"
"559",959,2802869.57,1266316.95,7447.61,"PITRCK","Relocate 2020",2020,"Before",230000111580,"3","Riffle 3",32,115,103,0.33792652,61,"90",1055,"Cobble","SC1","SC",0.09,0.027432,0,0,0,0,0,0,""
"560",960,2802870.62,1266310.25,7447.55,"PITRCK","Relocate 2020",2020,"Before",228000607559,"3","Riffle 3",23,63,54,0.17716536,45,"64",235,"Gravel","VCG2","VCG",2.04,0.621792,1,1,1,0,0,0,"moved ~2.0 ft"
"561",961,2802873.24,1266308.09,7447.71,"PITRCK","Relocate 2020",2020,"Before",230000111748,"3","Riffle 3",32,154,99,0.32480316,80,"128",1669,"Cobble","SC2","SC",0.1,0.03048,0,0,0,1,0,0,""
"562",962,2802876.43,1266301.26,7447.64,"PITRCK","Relocate 2020",2020,"Before",230000111647,"3","Riffle 3",32,170,140,0.4593176,55,"128",2193,"Cobble","SC2","SC",0.12,0.036576,0,0,0,0,0,0,""
"563",963,2802877.94,1266297.07,7447.6,"PITRCK","Relocate 2020",2020,"Before",230000111706,"3","Riffle 3",32,120,105,0.3444882,62,"128",1063,"Cobble","SC2","SC",0.1,0.03048,0,0,0,0,0,0,""
"564",964,2802879.97,1266292.32,7447.57,"PITRCK","Relocate 2020",2020,"Before",230000111561,"3","Riffle 3",32,125,98,0.32152232,59,"90",1054,"Cobble","SC1","SC",0.06,0.018288,0,0,0,0,0,0,""
"565",965,2802881.54,1266288.14,7447.42,"PITRCK","Relocate 2020",2020,"Before",228000607566,"3","Riffle 3",23,79,41,0.13451444,35,"45",159,"Gravel","VCG1","VCG",0.03,0.009144,0,0,0,0,1,0,""
"566",966,2802883.46,1266284.35,7447.66,"PITRCK","Relocate 2020",2020,"Before",230000111721,"3","Riffle 3",32,187,97,0.31824148,51,"90",1395,"Cobble","SC1","SC",0.09,0.027432,0,0,0,0,0,0,""
"567",967,2802885.76,1266279.79,7447.57,"PITRCK","Relocate 2020",2020,"Before",230000111710,"3","Riffle 3",32,107,85,0.2788714,63,"90",830,"Cobble","SC1","SC",0.21,0.064008,0,0,0,1,0,0,""
"568",968,2802887.56,1266276.19,7447.63,"PITRCK","Relocate 2020",2020,"Before",230000111626,"3","Riffle 3",32,105,101,0.33136484,55,"90",874,"Cobble","SC1","SC",0.02,0.006096,0,0,0,0,0,0,""
"569",969,2802888.95,1266271.65,7447.44,"PITRCK","Relocate 2020",2020,"Before",228000607519,"3","Riffle 3",23,81,64,0.20997376,41,"64",437,"Gravel","VCG2","VCG",0.68,0.207264,1,1,1,0,0,0,"moved ~0.5 ft"
"570",970,2802890.96,1266268.66,7447.41,"PITRCK","Relocate 2020",2020,"Before",230000111533,"3","Riffle 3",32,98,93,0.30511812,48,"90",686,"Cobble","SC1","SC",0.12,0.036576,0,0,0,0,0,0,""
"571",971,2802892.87,1266264.62,7447.52,"PITRCK","Relocate 2020",2020,"Before",230000111611,"3","Riffle 3",32,105,76,0.24934384,43,"90",548,"Cobble","SC1","SC",0.03,0.009144,0,0,0,0,0,0,""
"572",972,2802893.94,1266258.94,7447.4,"PITRCK","Relocate 2020",2020,"Before",230000111661,"3","Riffle 3",32,141,67,0.21981628,45,"90",711,"Cobble","SC1","SC",0.14,0.042672,0,0,0,1,0,0,""
"573",973,2802897.69,1266255.12,7447.39,"PITRCK","Relocate 2020",2020,"Before",228000607575,"3","Riffle 3",23,105,71,0.23293964,43,"64",522,"Gravel","VCG2","VCG",0.04,0.012192,0,0,0,0,1,0,""
"574",974,2802898.44,1266250.43,7448.02,"PITRCK","Relocate 2020",2020,"Before",230000111563,"3","Riffle 3",32,114,62,0.20341208,54,"90",634,"Cobble","SC1","SC",0.12,0.036576,0,0,0,0,0,0,""
