DeployID,TagID,RecapID,RecapID_Clean,Size (mm),Location,SurveyID,Date,Notes
50140,231000039715,50540b*,50540,,Riffle 2A,Relocate 2023,9/26/2023,
50141,230000111704,,,,Riffle 2A,Relocate 2023,9/26/2023,
50142,230000111732,50542h*,50542,,Riffle 2A,Relocate 2023,9/26/2023,
50143,230000111587,50543h*,50543,,Riffle 2A,Relocate 2023,9/26/2023,
50144,228000607539,50544*,50544,,Riffle 2A,Relocate 2023,9/26/2023,
50145,230000111602,50545h*,50545,,Riffle 2A,Relocate 2023,9/26/2023,
50146,226001370298,50546,50546,,Riffle 2A,Relocate 2023,9/26/2023,
50147,228000607569,50547*,50547,,Riffle 2A,Relocate 2023,9/26/2023,
50148,228000607561,50548h*,50548,,Riffle 2A,Relocate 2023,9/26/2023,
50149,228000607547,50549*,50549,,Riffle 2A,Relocate 2023,9/26/2023,
50150,228000607511,50550b,50550,,Riffle 2B,Relocate 2023,9/27/2023,
50151,228000607570,50551*,50551,,Riffle 2B,Relocate 2023,9/27/2023,
50152,231000039736,50552b*,50552,,Riffle 2B,Relocate 2023,9/27/2023,
50153,230000111669,50553b*~,50553,,Riffle 2B,Relocate 2023,9/27/2023,
50154,230000111584,,,,Riffle 2B,Relocate 2023,9/27/2023,
50155,230000298004,50555h*,50555,,Riffle 2B,Relocate 2023,9/27/2023,
50156,228000607554,,,,Riffle 2B,Relocate 2023,9/27/2023,
50157,230000111568,,,,Riffle 2B,Relocate 2023,9/27/2023,
50158,226001370284,,,,Riffle 2B,Relocate 2023,9/27/2023,
50159,231000039740,50559b*~,50559,,Riffle 2B,Relocate 2023,9/27/2023,
50160,209000133190,50560b*~,50560,,Riffle 2B,Relocate 2023,9/27/2023,
50161,226001370286,,,,Riffle 2B,Relocate 2023,9/27/2023,
50162,228000607527,50562h*,50562,,Riffle 2B,Relocate 2023,9/27/2023,
50163,230000111606,50563h*,50563,,Riffle 2B,Relocate 2023,9/27/2023,
50164,226001370213,,,,Riffle 2B,Relocate 2023,9/27/2023,
50165,230000111572,50565h*,50565,,Riffle 2B,Relocate 2023,9/27/2023,
50166,231000039732,,,,Riffle 2B,Relocate 2023,9/27/2023,
50167,230000298005,50567b*~,50567,,Riffle 2B,Relocate 2023,9/27/2023,
50168,230000111522,50568bh*,50568,,Riffle 2B,Relocate 2023,9/27/2023,
50169,228000607504,50569bh*,50569,,Riffle 2B,Relocate 2023,9/27/2023,
50170,228000607514,,,,Riffle 2B,Relocate 2023,9/27/2023,
50171,230000111504,50571b*~,50571,,Riffle 2B,Relocate 2023,9/27/2023,
50172,226001370289,,,,Riffle 2B,Relocate 2023,9/27/2023,
50173,230000111723,,,,Riffle 2B,Relocate 2023,9/27/2023,
50174,228000607540,,,,Riffle 2B,Relocate 2023,9/27/2023,
50175,228000607526,,,,Riffle 2B,Relocate 2023,9/27/2023,
50176,230000298012,50576*,50576,,Riffle 2B,Relocate 2023,9/27/2023,
50177,226001370341,,,,Riffle 2B,Relocate 2023,9/27/2023,
50178,230000111666,50578*,50578,,Riffle 2B,Relocate 2023,9/27/2023,
50179,228000607572,,,,Riffle 2B,Relocate 2023,9/27/2023,
50180,230000111705,50580b*,50580,,Riffle 2B,Relocate 2023,9/27/2023,
50181,230000111646,,,,Riffle 2B,Relocate 2023,9/27/2023,
50182,226001370253,,,,Riffle 2B,Relocate 2023,9/27/2023,
50183,230000111508,,,,Riffle 2B,Relocate 2023,9/27/2023,
50184,226001370261,,,,Riffle 2B,Relocate 2023,9/27/2023,
50185,230000111703,,,,Riffle 2B,Relocate 2023,9/27/2023,
50186,226001370299,,,,Riffle 2B,Relocate 2023,9/27/2023,
50187,230000111696,,,,Riffle 2B,Relocate 2023,9/27/2023,
50188,226001370250,,,,Riffle 2B,Relocate 2023,9/27/2023,
50189,230000111675,,,,Riffle 2B,Relocate 2023,9/27/2023,
50190,226001370240,,,,Riffle 2B,Relocate 2023,9/27/2023,
50191,230000111604,50591b*,50591,,Riffle 2B,Relocate 2023,9/27/2023,
50192,228000607548,,,,Riffle 2B,Relocate 2023,9/27/2023,
50193,230000111726,50593h*,50593,,Riffle 2B,Relocate 2023,9/27/2023,
50194,230000111681,,,,Riffle 2B,Relocate 2023,9/27/2023,
50195,230000111638,50595b*~,50595,,Riffle 2B,Relocate 2023,9/27/2023,
50196,226001370224,,,,Riffle 2B,Relocate 2023,9/27/2023,
50197,230000111673,50597b*~,50597,,Riffle 2B,Relocate 2023,9/27/2023,
50198,226001370278,,,,Riffle 2B,Relocate 2023,9/27/2023,
50199,230000111664,50599*,50599,,Riffle 2B,Relocate 2023,9/27/2023,
50300,209000133204,50600*,50600,,Gravel Augmentation (#1-6) and Overflows (1A and 1C),Relocate 2023,,
50301,231000039712,50601b*,50601,,Gravel Augmentation (#1-6) and Overflows (1A and 1C),Relocate 2023,,
50302,209000133209,50602*,50602,,Gravel Augmentation (#1-6) and Overflows (1A and 1C),Relocate 2023,,
50303,209000133181,50603*,50603,,Gravel Augmentation (#1-6) and Overflows (1A and 1C),Relocate 2023,,
50304,226001370216,50604bh,50604,,Gravel Augmentation (#1-6) and Overflows (1A and 1C),Relocate 2023,,
50305,230000298006,50605*,50605,,Gravel Augmentation (#1-6) and Overflows (1A and 1C),Relocate 2023,,
50306,209000133155,50606*,50606,,Gravel Augmentation (#1-6) and Overflows (1A and 1C),Relocate 2023,,
50307,231000039751,50607h*,50607,,Gravel Augmentation (#1-6) and Overflows (1A and 1C),Relocate 2023,,
50308,209000133126,50608*,50608,,Gravel Augmentation (#1-6) and Overflows (1A and 1C),Relocate 2023,,
50309,209000133194,50609*,50609,,Gravel Augmentation (#1-6) and Overflows (1A and 1C),Relocate 2023,,
50310,209000133134,50610b*~,50610,,Gravel Augmentation (#1-6) and Overflows (1A and 1C),Relocate 2023,,
50311,226001370200,,,,Gravel Augmentation (#1-6) and Overflows (1A and 1C),Relocate 2023,,
50312,209000133192,50612h*,50612,,Gravel Augmentation (#1-6) and Overflows (1A and 1C),Relocate 2023,,
50313,231000039706,,,,Gravel Augmentation (#1-6) and Overflows (1A and 1C),Relocate 2023,,
50314,209000133185,50614b*~,50614,,Gravel Augmentation (#1-6) and Overflows (1A and 1C),Relocate 2023,,
50315,226001370294,,,,Gravel Augmentation (#1-6) and Overflows (1A and 1C),Relocate 2023,,
50316,209000133175,50616b*~,50616,,Gravel Augmentation (#1-6) and Overflows (1A and 1C),Relocate 2023,,
50317,209000133130,50617b*,50617,,Gravel Augmentation (#1-6) and Overflows (1A and 1C),Relocate 2023,,
50318,226001370293,,,,Gravel Augmentation (#1-6) and Overflows (1A and 1C),Relocate 2023,,
50319,209000133137,50619h*,50619,,Gravel Augmentation (#1-6) and Overflows (1A and 1C),Relocate 2023,,
50320,209000133179,50620h*,50620,,Gravel Augmentation (#1-6) and Overflows (1A and 1C),Relocate 2023,,
50321,209000133147,50621h*,50621,,Gravel Augmentation (#1-6) and Overflows (1A and 1C),Relocate 2023,,
50322,230000298016,50622*,50622,,Gravel Augmentation (#1-6) and Overflows (1A and 1C),Relocate 2023,,
50323,226001370275,,,,Gravel Augmentation (#1-6) and Overflows (1A and 1C),Relocate 2023,,
50324,209000133187,,,,Gravel Augmentation (#1-6) and Overflows (1A and 1C),Relocate 2023,,
50325,209000133183,,,,Gravel Augmentation (#1-6) and Overflows (1A and 1C),Relocate 2023,,
50326,209000133110,50626h*,50626,,Gravel Augmentation (#1-6) and Overflows (1A and 1C),Relocate 2023,,
50327,226001370330,,,,Gravel Augmentation (#1-6) and Overflows (1A and 1C),Relocate 2023,,
50328,209000133191,50628h*,50628,,Gravel Augmentation (#1-6) and Overflows (1A and 1C),Relocate 2023,,
50329,209000133151,50629bh*,50629,,Gravel Augmentation (#1-6) and Overflows (1A and 1C),Relocate 2023,,
50330,226001370205,50630b*,50630,,Gravel Augmentation (#1-6) and Overflows (1A and 1C),Relocate 2023,,
50331,226001370222,50631b,50631,,Gravel Augmentation (#1-6) and Overflows (1A and 1C),Relocate 2023,,
50332,226001370230,50632b*,50632,,Gravel Augmentation (#1-6) and Overflows (1A and 1C),Relocate 2023,,
50333,226001370203,,,,Gravel Augmentation (#1-6) and Overflows (1A and 1C),Relocate 2023,,
50334,226001370236,50634b*,50634,,Gravel Augmentation (#1-6) and Overflows (1A and 1C),Relocate 2023,,
50335,226001370259,,,,Gravel Augmentation (#1-6) and Overflows (1A and 1C),Relocate 2023,,
50336,226001370291,50636*,50636,,Gravel Augmentation (#1-6) and Overflows (1A and 1C),Relocate 2023,,
50337,226001370397,,,,Gravel Augmentation (#1-6) and Overflows (1A and 1C),Relocate 2023,,
50338,231000039741,,,,Gravel Augmentation (#1-6) and Overflows (1A and 1C),Relocate 2023,,
50339,226001370204,50639b*,50639,,Gravel Augmentation (#1-6) and Overflows (1A and 1C),Relocate 2023,,
50400,230000111712,50700*,50700,,Riffle 1,Relocate 2024,9/24/2024,
50401,231000039738,50701b~,50701,,Riffle 1,Relocate 2024,9/24/2024,
50402,230000111683,50702b~,50702,,Riffle 1,Relocate 2024,9/24/2024,
50403,231000039714,50703b*,50703,,Riffle 1,Relocate 2024,9/24/2024,
50204,226001370281,,,,Riffle 1,Relocate 2024,9/24/2024,
50405,230000111708,50705,50705,,Riffle 1,Relocate 2024,9/24/2024,
50206,226001370212,,,,Riffle 1,Relocate 2024,9/24/2024,
50407,230000111578,50707,50707,,Riffle 1,Relocate 2024,9/24/2024,
50408,228000607513,50708b,50708,,Riffle 1,Relocate 2024,9/24/2024,
50209,226001370256,50709b~*,50709,,Riffle 1,Relocate 2024,9/24/2024,
50410,230000111717,50710,50710,,Riffle 1,Relocate 2024,9/24/2024,
50411,231000039702,50711b*,50711,,Riffle 1,Relocate 2024,9/24/2024,
50412,230000111562,50712,50712,,Riffle 1,Relocate 2024,9/24/2024,
50413,230000111746,50713*,50713,,Riffle 1,Relocate 2024,9/24/2024,
50414,230000111725,50714,50714,,Riffle 1,Relocate 2024,9/24/2024,
50215,226001370292,,,,Riffle 1,Relocate 2024,9/24/2024,
50416,230000111631,50716*,50716,,Riffle 1,Relocate 2024,9/24/2024,
50417,228000607546,50717*,50717,,Riffle 1,Relocate 2024,9/24/2024,
50418,228000607532,50718,50718,,Riffle 1,Relocate 2024,9/24/2024,
50219,226001370318,50719,50719,,Riffle 1,Relocate 2024,9/24/2024,M34 Detection Only
50420,230000111596,50720*,50720,,Riffle 1,Relocate 2024,9/24/2024,
50221,226001370376,50721b*,50721,,Riffle 1,Relocate 2024,9/24/2024,
50422,230000111581,50722b,50722,,Riffle 1,Relocate 2024,9/24/2024,
50423,231000039733,50723b*,50723,,Riffle 1,Relocate 2024,9/24/2024,
50424,230000111734,50724h*,50724,,Riffle 1,Relocate 2024,9/24/2024,
50225,226001370206,,,,Riffle 1,Relocate 2024,9/24/2024,
50426,230000111551,,,,Riffle 1,Relocate 2024,9/24/2024,
50427,226001370232,,,,Riffle 1,Relocate 2024,9/24/2024,
50428,230000111575,50728h,50728,,Riffle 1,Relocate 2024,9/24/2024,
50429,230000111733,50729,50729,,Riffle 1,Relocate 2024,9/24/2024,
50430,226001370264,,,,Riffle 1,Relocate 2024,9/24/2024,
50431,230000111700,50731h,50731,,Riffle 1,Relocate 2024,9/24/2024,
50432,231000039758,50732,50732,,Riffle 1,Relocate 2024,9/24/2024,M34 Detection Only
50433,230000111668,50733,50733,,Riffle 1,Relocate 2024,9/24/2024,
50434,228000607552,50734*,50734,,Riffle 1,Relocate 2024,9/24/2024,
50435,226001370277,50735,50735,,Riffle 1,Relocate 2024,9/24/2024,M34 Detection Only
50436,230000111545,50736,50736,,Riffle 1,Relocate 2024,9/24/2024,
50437,230000111540,50737*,50737,,Riffle 1,Relocate 2024,9/24/2024,
50438,230000111735,50738*,50738,,Riffle 1,Relocate 2024,9/24/2024,
50239,226001370243,50739b*,50739,,Riffle 1,Relocate 2024,9/24/2024,
50440,230000111686,50740,50740,,Riffle 1,Relocate 2024,9/24/2024,
50241,231000039765,50741b*,50741,,Riffle 1,Relocate 2024,9/24/2024,
50442,230000111592,50742,50742,,Riffle 1,Relocate 2024,9/24/2024,M34 Detection Only
50443,231000039781,50743b,50743,,Riffle 1,Relocate 2024,9/24/2024,
50444,230000111695,50744h*,50744,,Riffle 1,Relocate 2024,9/24/2024,
50245,226001370356,,,,Riffle 1,Relocate 2024,9/24/2024,
50446,230000111555,50746h,50746,,Riffle 1,Relocate 2024,9/24/2024,
50447,228000607507,50747b,50747,,Riffle 1,Relocate 2024,9/24/2024,
50448,230000111644,50748h,50748,,Riffle 1,Relocate 2024,9/24/2024,
50449,230000111698,50749*,50749,,Riffle 1,Relocate 2024,9/24/2024,
50450,230000111614,50750*,50750,,Riffle 1,Relocate 2024,9/24/2024,
50451,228000607509,50751b,50751,,Riffle 1,Relocate 2024,9/24/2024,
50452,228000607549,50752*,50752,,Riffle 1,Relocate 2024,9/24/2024,
50453,228000607571,50753*,50753,,Riffle 1,Relocate 2024,9/24/2024,
50454,228000607541,50754h,50754,,Riffle 1,Relocate 2024,9/24/2024,
50455,228000607534,50755h,50755,,Riffle 1,Relocate 2024,9/24/2024,
50456,228000607577,50756*,50756,,Riffle 1,Relocate 2024,9/24/2024,
50457,226001370244,50757b,50757,,Riffle 1,Relocate 2024,9/24/2024,
50458,228000607517,50758,50758,,Riffle 1,Relocate 2024,9/24/2024,
50459,228000607560,50759h,50759,,Riffle 1,Relocate 2024,9/24/2024,
50460,230000111560,50760*,50760,,Riffle 1,Relocate 2024,9/24/2024,
50461,231000039735,50761b,50761,,Riffle 1,Relocate 2024,9/24/2024,
50462,230000111566,50762,50762,,Riffle 1,Relocate 2024,9/24/2024,
50463,228000607573,50763*,50763,,Riffle 1,Relocate 2024,9/24/2024,
50464,231000039711,50764*,50764,,Riffle 1,Relocate 2024,9/24/2024,
50465,230000298013,50765,50765,,Riffle 1,Relocate 2024,9/24/2024,
50466,228000607524,50766h*,50766,,Riffle 1,Relocate 2024,9/24/2024,
50467,228000607535,50767b*,50767,,Riffle 1,Relocate 2024,9/24/2024,
50468,230000111643,50768,50768,,Riffle 1,Relocate 2024,9/24/2024,
50469,228000607505,50769*,50769,,Riffle 1,Relocate 2024,9/24/2024,
50270,226001370337,,,,Riffle 1,Relocate 2024,9/24/2024,
50471,230000111534,50771,50771,,Riffle 1,Relocate 2024,9/24/2024,
50472,228000607565,50772h*,50772,,Riffle 1,Relocate 2024,9/24/2024,
50473,228000607520,50773*,50773,,Riffle 1,Relocate 2024,9/24/2024,
50474,230000111541,50774*,50774,,Riffle 1,Relocate 2024,9/24/2024,
50475,230000111523,50775*,50775,,Riffle 1,Relocate 2024,9/24/2024,
50276,226001370219,,,,Riffle 1,Relocate 2024,9/24/2024,
50477,230000111684,50777b*,50777,,Riffle 1,Relocate 2024,9/24/2024,
50278,226001370342,,,,Riffle 1,Relocate 2024,9/24/2024,
50479,230000111527,50779*,50779,,Riffle 1,Relocate 2024,9/24/2024,
50480,228000607516,50780b*,50780,,Riffle 1,Relocate 2024,9/24/2024,
50481,231000039720,50781b*,50781,,Riffle 1,Relocate 2024,9/24/2024,
50482,230000111728,50782,50782,,Riffle 1,Relocate 2024,9/24/2024,
50483,228000607537,50783*,50783,,Riffle 1,Relocate 2024,9/24/2024,
50484,230000298011,50784h,50784,,Riffle 1,Relocate 2024,9/24/2024,
50285,226001370228,,,,Riffle 1,Relocate 2024,9/24/2024,
50486,228000607533,50786,50786,,Riffle 1,Relocate 2024,9/24/2024,M34 Detection Only
50487,230000111510,50787h,50787,,Riffle 1,Relocate 2024,9/24/2024,
50488,230000111624,50788h*,50788,,Riffle 1,Relocate 2024,9/24/2024,
50489,230000111677,50789,50789,,Riffle 1,Relocate 2024,9/24/2024,M34 Detection Only
50490,230000111548,50790b*,50790,,Riffle 1,Relocate 2024,9/24/2024,
50491,230000111570,50791h*,50791,,Riffle 1,Relocate 2024,9/24/2024,
50492,230000111716,50792h,50792,,Riffle 1,Relocate 2024,9/24/2024,
50493,230000111507,50793*,50793,,Riffle 1,Relocate 2024,9/24/2024,
50494,226001370237,,,,Riffle 1,Relocate 2024,9/24/2024,
50495,230000111594,50795b,50795,,Riffle 1,Relocate 2024,9/24/2024,
50296,226001370235,,,,Riffle 1,Relocate 2024,9/24/2024,
50497,230000111567,50797b,50797,,Riffle 1,Relocate 2024,9/24/2024,
50298,226001370215,,,,Riffle 1,Relocate 2024,9/24/2024,
50499,230000111648,50799b,50799,,Riffle 1,Relocate 2024,9/24/2024,
50500,230000111599,50800*,50800,,Riffle 2A,Relocate 2024,9/24/2024,
50501,228000607528,50801b~,50801,,Riffle 2A,Relocate 2024,9/24/2024,
50502,230000111738,50802h*,50802,,Riffle 2A,Relocate 2024,9/24/2024,
50103,231000039731,,,,Riffle 2A,Relocate 2024,9/24/2024,
50104,228000607576,50804b*,50804,,Riffle 2A,Relocate 2024,9/24/2024,
50505,230000111634,50805*,50805,,Riffle 2A,Relocate 2024,9/24/2024,
50106,231000039774,,,,Riffle 2A,Relocate 2024,9/24/2024,
50507,230000111658,50807*,50807,,Riffle 2A,Relocate 2024,9/24/2024,
50108,231000039734,,,,Riffle 2A,Relocate 2024,9/24/2024,
50509,228000607558,50809,50809,,Riffle 2A,Relocate 2024,9/24/2024,M34 Detection Only
50510,231000039756,,,,Riffle 2A,Relocate 2024,9/24/2024,
50511,230000111645,50811*,50811,,Riffle 2A,Relocate 2024,9/24/2024,
50512,228000607564,50812*,50812,,Riffle 2A,Relocate 2024,9/24/2024,
50513,226001370280,,,,Riffle 2A,Relocate 2024,9/24/2024,
50514,230000111719,50814,50814,,Riffle 2A,Relocate 2024,9/24/2024,
50115,226001370272,,,,Riffle 2A,Relocate 2024,9/24/2024,
50116,228000607506,,,,Riffle 2A,Relocate 2024,9/24/2024,
50117,230000111694,50817*,50817,,Riffle 2A,Relocate 2024,9/24/2024,
50518,230000111729,50818,50818,,Riffle 2A,Relocate 2024,9/24/2024,
50519,230000111660,50819b*,50819,,Riffle 2A,Relocate 2024,9/24/2024,
50120,226001370285,,,,Riffle 2A,Relocate 2024,9/24/2024,
50521,230000111629,50821*,50821,,Riffle 2A,Relocate 2024,9/24/2024,
50522,226001370257,50822b*,50822,,Riffle 2A,Relocate 2024,9/24/2024,
50523,230000111718,50823*,50823,,Riffle 2A,Relocate 2024,9/24/2024,
50124,226001370218,,,,Riffle 2A,Relocate 2024,9/24/2024,
50525,230000111603,50825,50825,,Riffle 2A,Relocate 2024,9/24/2024,
50526,231000039788,50826b*,50826,,Riffle 2A,Relocate 2024,9/24/2024,
50527,230000111605,50827,50827,,Riffle 2A,Relocate 2024,9/24/2024,
50528,230000111515,50828*,50828,,Riffle 2A,Relocate 2024,9/24/2024,
50529,230000111586,50829*,50829,,Riffle 2A,Relocate 2024,9/24/2024,
50530,230000111583,50830*,50830,,Riffle 2A,Relocate 2024,9/24/2024,
50131,226001370210,,,,Riffle 2A,Relocate 2024,9/24/2024,
50532,230000111547,50832*,50832,,Riffle 2A,Relocate 2024,9/24/2024,
50133,226001370321,,,,Riffle 2A,Relocate 2024,9/24/2024,
50134,228000607538,,,,Riffle 2A,Relocate 2024,9/24/2024,
50535,230000111671,50835b*?,50835,,Riffle 2A,Relocate 2024,9/24/2024,
50536,230000111621,50836,50836,,Riffle 2A,Relocate 2024,9/24/2024,
50537,230000111657,50837*,50837,,Riffle 2A,Relocate 2024,9/24/2024,
50138,226001370271,,,,Riffle 2A,Relocate 2024,9/24/2024,
50539,230000111709,50839*,50839,,Riffle 2A,Relocate 2024,9/24/2024,
50540,231000039715,50840b*,50840,,Riffle 2A,Relocate 2024,9/24/2024,
50141,230000111704,,,,Riffle 2A,Relocate 2024,9/24/2024,
50542,230000111732,50842,50842,,Riffle 2A,Relocate 2024,9/24/2024,M34 Detection Only
50543,230000111587,50843*,50843,,Riffle 2A,Relocate 2024,9/24/2024,
50544,228000607539,50844*,50844,,Riffle 2A,Relocate 2024,9/24/2024,
50545,230000111602,50845*,50845,,Riffle 2A,Relocate 2024,9/24/2024,
50546,226001370298,,,,Riffle 2A,Relocate 2024,9/24/2024,
50547,228000607569,50847*,50847,,Riffle 2A,Relocate 2024,9/24/2024,
50548,228000607561,50848*,50848,,Riffle 2A,Relocate 2024,9/24/2024,
50549,228000607547,50849*,50849,,Riffle 2A,Relocate 2024,9/24/2024,
50550,228000607511,50850b~,50850,,Riffle 2B,Relocate 2024,9/24/2024,
50551,228000607570,50851b*,50851,,Riffle 2B,Relocate 2024,9/24/2024,
50552,231000039736,50852b*,50852,,Riffle 2B,Relocate 2024,9/24/2024,
50553,230000111669,50853b~,50853,,Riffle 2B,Relocate 2024,9/24/2024,
50154,230000111584,50854b~*,50854,,Riffle 2B,Relocate 2024,9/24/2024,
50555,230000298004,50855*,50855,,Riffle 2B,Relocate 2024,9/24/2024,
50156,228000607554,50856b~*,50856,,Riffle 2B,Relocate 2024,9/24/2024,
50157,230000111568,50857b~*,50857,,Riffle 2B,Relocate 2024,9/24/2024,
50158,226001370284,,,,Riffle 2B,Relocate 2024,9/24/2024,
50559,231000039740,50859b*,50859,,Riffle 2B,Relocate 2024,9/24/2024,
50560,209000133190,,,,Riffle 2B,Relocate 2024,9/24/2024,
50161,226001370286,,,,Riffle 2B,Relocate 2024,9/24/2024,
50562,228000607527,50862*,50862,,Riffle 2B,Relocate 2024,9/24/2024,
50563,230000111606,50863*,50863,,Riffle 2B,Relocate 2024,9/24/2024,
50164,226001370213,,,,Riffle 2B,Relocate 2024,9/24/2024,
50565,230000111572,50865*,50865,,Riffle 2B,Relocate 2024,9/24/2024,
50166,231000039732,,,,Riffle 2B,Relocate 2024,9/24/2024,
50567,230000298005,50867b~,50867,,Riffle 2B,Relocate 2024,9/24/2024,
50568,230000111522,50868h,50868,,Riffle 2B,Relocate 2024,9/24/2024,
50569,228000607504,50869b*,50869,,Riffle 2B,Relocate 2024,9/24/2024,
50170,228000607514,,,,Riffle 2B,Relocate 2024,9/24/2024,
50571,230000111504,50871~b,50871,,Riffle 2B,Relocate 2024,9/24/2024,
50172,226001370289,,,,Riffle 2B,Relocate 2024,9/24/2024,
50173,230000111723,,,,Riffle 2B,Relocate 2024,9/24/2024,
50174,228000607540,50874b~*,50874,,Riffle 2B,Relocate 2024,9/24/2024,
50175,228000607526,50875b~*,50875,,Riffle 2B,Relocate 2024,9/24/2024,
50576,230000298012,50876*,50876,,Riffle 2B,Relocate 2024,9/24/2024,
50177,226001370341,,,,Riffle 2B,Relocate 2024,9/24/2024,
50578,230000111666,50878,50878,,Riffle 2B,Relocate 2024,9/24/2024,
50179,228000607572,50879,50879,,Riffle 2B,Relocate 2024,9/24/2024,M34 Detection Only
50580,230000111705,50880*,50880,,Riffle 2B,Relocate 2024,9/24/2024,
50181,230000111646,,,,Riffle 2B,Relocate 2024,9/24/2024,
50182,226001370253,,,,Riffle 2B,Relocate 2024,9/24/2024,
50183,230000111508,50883*,50883,,Riffle 2B,Relocate 2024,9/24/2024,
50184,226001370261,,,,Riffle 2B,Relocate 2024,9/24/2024,
50185,230000111703,50885b~*,50885,,Riffle 2B,Relocate 2024,9/24/2024,
50186,226001370299,,,,Riffle 2B,Relocate 2024,9/24/2024,
50187,230000111696,50887b~*,50887,,Riffle 2B,Relocate 2024,9/24/2024,
50188,226001370250,,,,Riffle 2B,Relocate 2024,9/24/2024,
50189,230000111675,,,,Riffle 2B,Relocate 2024,9/24/2024,
50190,226001370240,,,,Riffle 2B,Relocate 2024,9/24/2024,
50591,230000111604,50891b~*,50891,,Riffle 2B,Relocate 2024,9/24/2024,
50192,228000607548,,,,Riffle 2B,Relocate 2024,9/24/2024,
50593,230000111726,50893,50893,,Riffle 2B,Relocate 2024,9/24/2024,
50194,230000111681,50894b*,50894,,Riffle 2B,Relocate 2024,9/24/2024,
50595,230000111638,50895b~*,50895,,Riffle 2B,Relocate 2024,9/24/2024,
50196,226001370224,,,,Riffle 2B,Relocate 2024,9/24/2024,
50597,230000111673,50897b~*,50897,,Riffle 2B,Relocate 2024,9/24/2024,
50198,226001370278,,,,Riffle 2B,Relocate 2024,9/24/2024,
50599,230000111664,50899*,50899,,Riffle 2B,Relocate 2024,9/24/2024,
50600,209000133204,50900*,50900,,Gravel Augmentation (Phases 1 and 2) and Overflows (1A and 1C),Relocate 2024,9/24/2024,
50601,231000039712,50901*,50901,,Gravel Augmentation (Phases 1 and 2) and Overflows (1A and 1C),Relocate 2024,9/24/2024,
50602,209000133209,50902,50902,,Gravel Augmentation (Phases 1 and 2) and Overflows (1A and 1C),Relocate 2024,9/24/2024,
50603,209000133181,50903*,50903,,Gravel Augmentation (Phases 1 and 2) and Overflows (1A and 1C),Relocate 2024,9/24/2024,
50604,226001370216,,,,Gravel Augmentation (Phases 1 and 2) and Overflows (1A and 1C),Relocate 2024,9/24/2024,
50605,230000298006,50905*,50905,,Gravel Augmentation (Phases 1 and 2) and Overflows (1A and 1C),Relocate 2024,9/24/2024,
50606,209000133155,50906*,50906,,Gravel Augmentation (Phases 1 and 2) and Overflows (1A and 1C),Relocate 2024,9/24/2024,
50607,231000039751,,,,Gravel Augmentation (Phases 1 and 2) and Overflows (1A and 1C),Relocate 2024,9/24/2024,
50608,209000133126,50908*,50908,,Gravel Augmentation (Phases 1 and 2) and Overflows (1A and 1C),Relocate 2024,9/24/2024,
50609,209000133194,50909*,50909,,Gravel Augmentation (Phases 1 and 2) and Overflows (1A and 1C),Relocate 2024,9/24/2024,
50610,209000133134,50910b~,50910,,Gravel Augmentation (Phases 1 and 2) and Overflows (1A and 1C),Relocate 2024,9/24/2024,
50311,226001370200,,,,Gravel Augmentation (Phases 1 and 2) and Overflows (1A and 1C),Relocate 2024,9/24/2024,
50612,209000133192,50912*,50912,,Gravel Augmentation (Phases 1 and 2) and Overflows (1A and 1C),Relocate 2024,9/24/2024,
50313,231000039706,,,,Gravel Augmentation (Phases 1 and 2) and Overflows (1A and 1C),Relocate 2024,9/24/2024,
50614,209000133185,,,,Gravel Augmentation (Phases 1 and 2) and Overflows (1A and 1C),Relocate 2024,9/24/2024,
50315,226001370294,,,,Gravel Augmentation (Phases 1 and 2) and Overflows (1A and 1C),Relocate 2024,9/24/2024,
50616,209000133175,,,,Gravel Augmentation (Phases 1 and 2) and Overflows (1A and 1C),Relocate 2024,9/24/2024,
50617,209000133130,,,,Gravel Augmentation (Phases 1 and 2) and Overflows (1A and 1C),Relocate 2024,9/24/2024,
50318,226001370293,,,,Gravel Augmentation (Phases 1 and 2) and Overflows (1A and 1C),Relocate 2024,9/24/2024,
50619,209000133137,50919*,50919,,Gravel Augmentation (Phases 1 and 2) and Overflows (1A and 1C),Relocate 2024,9/24/2024,
50620,209000133179,50920*,50920,,Gravel Augmentation (Phases 1 and 2) and Overflows (1A and 1C),Relocate 2024,9/24/2024,
50621,209000133147,50921b~*,50921,,Gravel Augmentation (Phases 1 and 2) and Overflows (1A and 1C),Relocate 2024,9/24/2024,
50622,230000298016,50922*,50922,,Gravel Augmentation (Phases 1 and 2) and Overflows (1A and 1C),Relocate 2024,9/24/2024,
50323,226001370275,,,,Gravel Augmentation (Phases 1 and 2) and Overflows (1A and 1C),Relocate 2024,9/24/2024,
50324,209000133187,50924*,50924,,Gravel Augmentation (Phases 1 and 2) and Overflows (1A and 1C),Relocate 2024,9/24/2024,
50325,209000133183,50925,50925,,Gravel Augmentation (Phases 1 and 2) and Overflows (1A and 1C),Relocate 2024,9/24/2024,"from M34, survey = 146503"
50626,209000133110,50926h,50926,,Gravel Augmentation (Phases 1 and 2) and Overflows (1A and 1C),Relocate 2024,9/24/2024,
50627,226001370330,,,,Gravel Augmentation (Phases 1 and 2) and Overflows (1A and 1C),Relocate 2024,9/24/2024,
