Point,E,N,Elevation,Code,SurveyID,Date,Period,TagID,RiffleID,TagSize_mm,A_Axis_mm,B_Axis_mm,C_Axis_mm,Gravelometer_mm,Weight_g,Particle_Class,Size_Class,Field_Movement,Hiding,Embedded,Buried,Notes
50822,2804452.07,1266569.66,7453.42,PITRCK,Relocate 2024,9/24/2024,After,226001370257,2A,12,26,20,9,16,4.179,Gravel,MG2,1,0,0,1,NA
50823,2803326.65,1266565.48,7448.93,PITRCK,Relocate 2024,9/24/2024,After,230000111718,2A,32,85,72,57,90,509,Cobble,SC1,1,0,0,0,NA
50825,2804573.74,1266610.26,7455.3,PITRCK,Relocate 2024,9/24/2024,After,230000111603,2A,32,181,125,100,128,3827,Cobble,SC2,0,0,0,0,NA
50826,2803866.44,1266671.17,7450.33,PITRCK,Relocate 2024,9/24/2024,After,231000039788,2A,14,51,36,18,32,65,Gravel,CG2,1,0,0,1,NA
50827,2804554.82,1266592.03,7454.49,PITRCK,Relocate 2024,9/24/2024,After,230000111605,2A,32,140,121,59,128,1380,Cobble,SC2,0,0,0,0,NA
50828,2804572.60,1266594.15,7455.32,PITRCK,Relocate 2024,9/24/2024,After,230000111515,2A,32,395,265,205,362,27100,Boulder,SB1,1,0,0,0,NA
50829,2804564.74,1266582.15,7454.46,PITRCK,Relocate 2024,9/24/2024,After,230000111586,2A,32,135,97,68,128,1766,Cobble,SC2,1,0,0,0,NA
50830,2803112.08,1266390.12,7449.05,PITRCK,Relocate 2024,9/24/2024,After,230000111583,2A,32,85,61,55,90,493,Cobble,SC1,1,0,0,0,NA
50832,2804543.24,1266564.09,7454.44,PITRCK,Relocate 2024,9/24/2024,After,230000111547,2A,32,168,111,53,90,1488,Cobble,SC1,1,0,0,0,NA
50835,2803959.02,1266624.54,7451.71,PITRCK,Relocate 2024,9/24/2024,After,230000111671,2A,32,110,93,42,90,657,Cobble,SC1,1,0,0,1,NA
50836,2804576.89,1266551.26,7455.33,PITRCK,Relocate 2024,9/24/2024,After,230000111621,2A,32,118,79,65,90,1151,Cobble,SC1,0,0,0,0,NA
50837,2804509.88,1266596.25,7455.8,PITRCK,Relocate 2024,9/24/2024,After,230000111657,2A,32,100,72,42,64,379,Gravel,VCG2,1,0,0,0,NA
50839,2804519.62,1266585.13,7454.82,PITRCK,Relocate 2024,9/24/2024,After,230000111709,2A,32,201,182,58,180,3584,Cobble,LC1,1,0,0,0,NA
50840,2803868.54,1266660.74,7450.53,PITRCK,Relocate 2024,9/24/2024,After,231000039715,2A,14,61,31,17,32,42,Gravel,CG2,1,0,0,1,NA
50842,2803796.61,1266674.78,NA,PITRCK,Relocate 2024,9/24/2024,After,230000111732,2A,32,210,158,107,180,3929,Cobble,LC1,0,0,0,0,M34 Detection Only.
50843,2804525.00,1266563.08,7454.07,PITRCK,Relocate 2024,9/24/2024,After,230000111587,2A,32,320,235,105,256,11600,Cobble,LC2,1,0,0,0,NA
50844,2803657.67,1266626.27,7448.41,PITRCK,Relocate 2024,9/24/2024,After,228000607539,2A,23,110,63,31,64,372,Gravel,VCG2,1,0,0,0,NA
50845,2804496.16,1266541.93,7453.21,PITRCK,Relocate 2024,9/24/2024,After,230000111602,2A,32,178,155,48,180,2087,Cobble,LC1,1,0,0,0,NA
50847,2804489.98,1266541.91,7453.05,PITRCK,Relocate 2024,9/24/2024,After,228000607569,2A,23,99,78,44,64,493,Gravel,VCG2,1,0,0,0,NA
50848,2803575.08,1266619.59,7448.39,PITRCK,Relocate 2024,9/24/2024,After,228000607561,2A,23,106,53,49,64,350,Gravel,VCG2,1,0,0,0,NA
50849,2804515.43,1266536.01,7454.96,PITRCK,Relocate 2024,9/24/2024,After,228000607547,2A,23,80,70,43,64,370,Gravel,VCG2,1,0,0,0,NA
50850,2804253.34,1266614.14,7453.75,PITRCK,Relocate 2024,9/24/2024,After,228000607511,2B,23,120,75,50,64,466,Gravel,VCG2,0,0,0,1,Approximate recap location.
50851,2804251.34,1266610.42,7453.39,PITRCK,Relocate 2024,9/24/2024,After,228000607570,2B,23,75,63,48,64,338,Gravel,VCG2,1,0,0,1,NA
50852,2804234.46,1266614.19,7453.75,PITRCK,Relocate 2024,9/24/2024,After,231000039736,2B,14,49,36,20,32,55.5,Gravel,CG2,1,0,0,1,NA
50853,2803768.79,1266651.14,7448.38,PITRCK,Relocate 2024,9/24/2024,After,230000111669,2B,32,151,137,65,128,2083,Cobble,SC2,0,0,0,1,Approximate recap location.
50854,2803530.22,1266641.30,7448.57,PITRCK,Relocate 2024,9/24/2024,After,230000111584,2B,32,145,141,67,128,2105,Cobble,SC2,1,0,0,1,Approximate recap location.
50855,2803790.85,1266630.84,7448.64,PITRCK,Relocate 2024,9/24/2024,After,230000298004,2B,32,285,182,120,256,11600,Cobble,LC2,1,0,0,0,NA
50856,2803471.40,1266663.62,7449,PITRCK,Relocate 2024,9/24/2024,After,228000607554,2B,23,81,64,30,64,213,Gravel,VCG2,1,0,0,1,Approximate recap location.
50857,2803807.48,1266652.94,7449.13,PITRCK,Relocate 2024,9/24/2024,After,230000111568,2B,32,133,87,49,90,784,Cobble,SC1,1,0,0,1,Approximate recap location.
50859,2803938.22,1266623.01,7451.33,PITRCK,Relocate 2024,9/24/2024,After,231000039740,2B,14,50,33,20,32,41,Gravel,CG2,1,0,0,1,NA
50860,2803749.68,1266651.10,NA,PITRCK,Relocate 2024,9/24/2024,After,209000133190,2B,23,84,64,35,64,376.5,Gravel,VCG2,0,0,0,0,"M34 Detection. Replacement rock for 228000607545, which was previously deployed in riffle 2 but NEVER RECOVERED"
50862,2803694.35,1266666.42,7448.2,PITRCK,Relocate 2024,9/24/2024,After,228000607527,2B,23,70,74,55,64,425,Gravel,VCG2,1,0,0,0,NA
50863,2803547.71,1266645.05,7448.62,PITRCK,Relocate 2024,9/24/2024,After,230000111606,2B,32,147,108,64,128,1636,Cobble,SC2,1,0,0,0,NA
50865,2803825.98,1266657.84,7450.26,PITRCK,Relocate 2024,9/24/2024,After,230000111572,2B,32,162,104,67,128,1710,Cobble,SC2,1,0,0,0,NA
50867,2803516.68,1266659.98,7448.31,PITRCK,Relocate 2024,9/24/2024,After,230000298005,2B,32,183,158,100,256,4300,Cobble,LC2,0,0,0,1,Approximate recap location.
50868,2804146.52,1266631.66,7453.02,PITRCK,Relocate 2024,9/24/2024,After,230000111522,2B,32,295,250,174,256,16100,Cobble,LC2,0,1,0,0,NA
50869,2803118.49,1266449.55,7449.78,PITRCK,Relocate 2024,9/24/2024,After,228000607504,2B,23,77,65,40,64,362,Gravel,VCG2,1,0,0,1,NA
50870,2802722.98,1266159.33,7447.49,PITRCK?,Relocate 2024,9/24/2024,After,228000607514,2B,23,139,64,54,64,813,Gravel,VCG2,0,0,0,0,M34 Detection.
50871,2803754.71,1266647.00,7448.35,PITRCK,Relocate 2024,9/24/2024,After,230000111504,2B,32,166,128,81,128,2127,Cobble,SC2,0,0,0,1,Approximate recap location.
50874,2803122.93,1266464.18,7448.76,PITRCK,Relocate 2024,9/24/2024,After,228000607540,2B,23,100,67,46,64,506,Gravel,VCG2,1,0,0,1,Approximate recap location.
50875,2803145.47,1266458.17,7448.02,PITRCK,Relocate 2024,9/24/2024,After,228000607526,2B,23,117,74,43,64,561,Gravel,VCG2,1,0,0,1,Approximate recap location.
50876,2804171.16,1266637.54,7453.5,PITRCK,Relocate 2024,9/24/2024,After,230000298012,2B,32,193,120,84,256,4900,Cobble,LC2,1,0,0,0,NA
50878,2804190.46,1266621.47,7453.72,PITRCK,Relocate 2024,9/24/2024,After,230000111666,2B,32,321,290,200,>256,18300,Boulder,SB1,0,0,0,0,NA
50879,2803095.27,1266474.14,NA,PITRCK,Relocate 2024,9/24/2024,After,228000607572,2B,23,75,68,37,64,300,Gravel,VCG2,0,0,0,0,M34 Detection Only.
50880,2803651.37,1266642.54,7448.57,PITRCK,Relocate 2024,9/24/2024,After,230000111705,2B,32,160,84,69,90,1747,Cobble,SC1,1,0,0,0,NA
50883,2804003.55,1266655.93,7451.43,PITRCK,Relocate 2024,9/24/2024,After,230000111508,2B,32,256,214,190,256,16900,Cobble,LC2,1,0,0,0,NA
50885,2803846.10,1266650.86,7450.05,PITRCK,Relocate 2024,9/24/2024,After,230000111703,2B,32,114,85,37,90,604,Cobble,SC1,1,0,0,1,Approximate recap location.
50887,2802849.20,1266239.10,7447.61,PITRCK,Relocate 2024,9/24/2024,After,230000111696,2B,32,103,89,59,90,759,Cobble,SC1,1,0,0,1,Approximate recap location.
50891,2803441.12,1266630.77,7448.29,PITRCK,Relocate 2024,9/24/2024,After,230000111604,2B,32,195,62,56,90,1437,Cobble,SC1,1,0,0,1,Approximate recap location.
50893,2804144.99,1266630.25,7453.22,PITRCK,Relocate 2024,9/24/2024,After,230000111726,2B,32,330,285,138,362,32000,Boulder,SB1,0,0,0,0,NA
50894,2803279.76,1266545.24,7448.9,PITRCK,Relocate 2024,9/24/2024,After,230000111681,2B,32,100,65,55,90,572,Cobble,SC1,1,0,0,1,NA
50895,2803780.61,1266640.03,7448.29,PITRCK,Relocate 2024,9/24/2024,After,230000111638,2B,32,165,133,106,128,3239,Cobble,SC2,1,0,0,1,Approximate recap location.
50897,2803464.74,1266629.19,7448.2,PITRCK,Relocate 2024,9/24/2024,After,230000111673,2B,32,139,96,75,128,1437,Cobble,SC2,1,0,0,1,Approximate recap location.
50899,2804171.33,1266643.08,7453.9,PITRCK,Relocate 2024,9/24/2024,After,230000111664,2B,32,116,88,67,90,904,Cobble,SC1,1,0,0,0,NA
50900,2805198.16,1266508.89,7457.85,PITRCK,Relocate 2024,9/24/2024,After,209000133204,GA1,23,66,55,45,64,207.5,Gravel,VCG2,1,0,0,0,NA
50901,2805209.21,1266503.73,7457.62,PITRCK,Relocate 2024,9/24/2024,After,231000039712,GA1,14,45,36,25,32,54.5,Gravel,CG2,1,0,0,0,NA
50902,2805214.90,1266496.86,7457.63,PITRCK,Relocate 2024,9/24/2024,After,209000133209,GA1,23,124,118,87,128,1659.5,Cobble,SC2,0,0,0,0,NA
50903,2805192.02,1266516.49,7456.79,PITRCK,Relocate 2024,9/24/2024,After,209000133181,GA1,23,115,81,58,90,893,Cobble,SC1,1,0,0,0,NA
50905,2805185.87,1266503.11,7457.69,PITRCK,Relocate 2024,9/24/2024,After,230000298006,GA1,32,264,167,82,256,8600,Cobble,LC2,1,0,0,0,NA
50906,2805177.86,1266497.94,7454.96,PITRCK,Relocate 2024,9/24/2024,After,209000133155,GA1,23,118,85,39,90,868,Cobble,SC1,1,0,0,0,NA
50908,2805162.01,1266514.70,7456.9,PITRCK,Relocate 2024,9/24/2024,After,209000133126,GA1,23,196,92,78,128,2591,Cobble,SC2,1,0,0,0,NA
50909,2805158.40,1266509.75,7455.36,PITRCK,Relocate 2024,9/24/2024,After,209000133194,GA1,23,85,66,42,64,348,Gravel,VCG2,1,0,0,0,NA
50910,2804793.89,1266584.56,7454.11,PITRCK,Relocate 2024,9/24/2024,After,209000133134,GA2,23,63,51,34,64,157,Gravel,VCG2,0,0,0,1,Approximate recap location.
50912,2803750.73,1266647.38,7448.79,PITRCK,Relocate 2024,9/24/2024,After,209000133192,GA2,32,117,105,60,128,1101,Cobble,SC2,1,0,0,0,NA
50919,2803709.71,1266658.12,7448.37,PITRCK,Relocate 2024,9/24/2024,After,209000133137,GA4,23,165,74,64,90,1338.5,Cobble,SC1,1,0,0,0,NA
50920,2804135.55,1266641.11,7452.73,PITRCK,Relocate 2024,9/24/2024,After,209000133179,GA4,23,84,58,47,64,371,Gravel,VCG2,1,0,0,0,NA
50921,2804482.96,1266576.41,7454.21,PITRCK,Relocate 2024,9/24/2024,After,209000133147,GA5,23,65,61,41,64,265.5,Gravel,VCG2,1,0,0,1,Approximate recap location.
50922,2804657.03,1266599.67,7454.96,PITRCK,Relocate 2024,9/24/2024,After,230000298016,GA5,32,250,175,98,256,9700,Cobble,LC2,1,0,0,0,NA
50924,2804584.39,1266590.95,7454.79,PITRCK,Relocate 2024,9/24/2024,After,209000133187,GA5,23,95,94,40,90,630.5,Cobble,SC1,1,0,0,0,NA
50925,2802752.13,1266217.65,7445.32,PITRCK?,Relocate 2024,9/24/2024,After,209000133183,GA6,23,81,57,46,64,332,Gravel,VCG2,0,0,0,0,"from M34, survey = 146503."
50926,2804173.79,1266623.61,7452.78,PITRCK,Relocate 2024,9/24/2024,After,209000133110,GA6,23,131,92,72,128,1429,Cobble,SC2,0,1,0,0,NA
50928,2804367.67,1266553.38,7452.89,PITRCK,Relocate 2024,9/24/2024,After,209000133191,GA6,23,92,52,50,64,543,Gravel,VCG2,1,0,0,1,NA
50929,2804188.61,1266604.09,7452.92,PITRCK,Relocate 2024,9/24/2024,After,209000133151,GA6,23,90,58,40,64,295.5,Gravel,VCG2,1,0,0,1,NA
50935,2803141.52,1266412.94,NA,PITRCK,Relocate 2024,9/24/2024,After,226001370259,Overflow 1A,12,22,17,10,16,4.273,Gravel,MG2,0,0,0,0,M34 Detection Only.
50939,2802889.92,1266288.08,7448.8,PITRCK,Relocate 2024,9/24/2024,After,226001370204,Overflow 1A,12,21,18,10,16,5.067,Gravel,MG2,1,0,0,1,NA
50951,2803123.51,1266408.45,7448.73,PITRCK,Relocate 2024,9/24/2024,After,231000039766,GA7,14,38,35,26,32,44,Gravel,CG2,1,0,0,1,Approximate recap location.
50952,2803478.23,1266595.34,7451.12,PITRCK,Relocate 2024,9/24/2024,After,230000111608,GA7,32,160,123,71,128,2236,Cobble,SC2,1,1,0,0,NA
50954,2803091.75,1266382.53,7448.81,PITRCK,Relocate 2024,9/24/2024,After,209000132730,GA9,23,213,165,116,180,6700,Cobble,LC1,1,0,0,0,NA
50956,2803095.78,1266397.80,7450.12,PITRCK,Relocate 2024,9/24/2024,After,230000111711,GA9,32,155,106,45,128,990,Cobble,SC2,1,0,0,0,NA
50959,2803036.84,1266435.56,7449.17,PITRCK,Relocate 2024,9/24/2024,After,230000111611,GA8,32,105,76,43,90,548,Cobble,SC1,1,0,0,1,NA
50962,2802562.45,1266085.26,7447.05,PITRCK,Relocate 2024,9/24/2024,After,228000607519,GA11,23,81,64,41,64,437,Gravel,VCG2,1,1,0,0,NA
50964,2802576.73,1266071.96,7447.39,PITRCK,Relocate 2024,9/24/2024,After,230000111502,GA11,32,148,121,63,128,2125,Cobble,SC2,1,0,0,0,NA
50966,2801639.26,1265852.35,7442.63,PITRCK,Relocate 2024,9/24/2024,After,228000607500,GA10,23,102,64,55,64,373,Gravel,VCG2,1,0,0,1,NA
50967,2802591.97,1266171.56,7449.03,PITRCK,Relocate 2024,9/24/2024,After,209000132759,GA10,23,185,175,98,180,5000,Cobble,LC1,1,0,0,0,NA
50971,2802011.82,1265835.48,7443.43,PITRCK,Relocate 2024,9/24/2024,After,230000111553,GA12,32,144,123,55,128,1551,Cobble,SC2,1,0,0,0,NA
51000,2808424.05,1266599.85,7466.83,PITRCK,Deploy 2024_10,10/16/2024,After,230000111676,0,32,145,84,71,90,1337,Cobble,SC1,NA,NA,NA,NA,NA
51001,2808426.36,1266591.78,7466.51,PITRCK,Deploy 2024_10,10/16/2024,After,228000607556,0,23,51,49,46,64,159,Gravel,VCG2,NA,NA,NA,NA,NA
51002,2808426.44,1266584.62,7465.59,PITRCK,Deploy 2024_10,10/16/2024,After,230000111531,0,32,123,113,67,128,1519,Cobble,SC2,NA,NA,NA,NA,NA
51003,2808426.36,1266578.56,7466.43,PITRCK,Deploy 2024_10,10/16/2024,After,209000132800,0,23,285,220,197,>256,24100,Boulder,SB1,NA,NA,NA,NA,NA
51004,2808427.64,1266573.47,7465.77,PITRCK,Deploy 2024_10,10/16/2024,After,228000607510,0,23,82,65,40,64,401,Gravel,VCG2,NA,NA,NA,NA,NA
51005,2808428.22,1266568.56,7466.08,PITRCK,Deploy 2024_10,10/16/2024,After,209000132794,0,23,129,126,110,180,3000,Cobble,LC1,NA,NA,NA,NA,NA
51006,2808430.14,1266563.02,7465.86,PITRCK,Deploy 2024_10,10/16/2024,After,230000111651,0,32,117,111,49,90,767,Cobble,SC1,NA,NA,NA,NA,NA
51007,2808432.01,1266557.99,7466.1,PITRCK,Deploy 2024_10,10/16/2024,After,231000039742,0,14,36,36,26,45,84,Gravel,VCG1,NA,NA,NA,NA,NA
51008,2808432.91,1266552.84,7466.24,PITRCK,Deploy 2024_10,10/16/2024,After,230000111715,0,32,168,117,70,128,2178,Cobble,SC2,NA,NA,NA,NA,NA
51009,2808434.44,1266546.87,7466.1,PITRCK,Deploy 2024_10,10/16/2024,After,209000133171,0,23,46,44,24,45,55,Gravel,VCG1,NA,NA,NA,NA,NA
51010,2808434.86,1266542.87,7466.2,PITRCK,Deploy 2024_10,10/16/2024,After,230000111521,0,32,203,83,83,90,2179,Cobble,SC1,NA,NA,NA,NA,NA
51011,2808435.44,1266538.90,7465.83,PITRCK,Deploy 2024_10,10/16/2024,After,226001370295,0,12,50,35,21,32,44,Gravel,CG2,NA,NA,NA,NA,NA
51012,2808435.86,1266533.91,7466.34,PITRCK,Deploy 2024_10,10/16/2024,After,230000111714,0,32,152,118,46,128,1749,Cobble,SC2,NA,NA,NA,NA,NA
51013,2808436.49,1266529.15,7466.25,PITRCK,Deploy 2024_10,10/16/2024,After,226001370301,0,12,26,18,10,16,6,Gravel,MG2,NA,NA,NA,NA,NA
51014,2808436.86,1266524.91,7466.75,PITRCK,Deploy 2024_10,10/16/2024,After,230000111516,0,32,126,96,79,128,1425,Cobble,SC2,NA,NA,NA,NA,"used to be in riffle 1, now gravel aug"
51015,2808437.24,1266519.66,7466.71,PITRCK,Deploy 2024_10,10/16/2024,After,226001370381,0,12,21,20,12,22.6,6.5,Gravel,CG1,NA,NA,NA,NA,NA
51016,2808437.80,1266514.27,7467.01,PITRCK,Deploy 2024_10,10/16/2024,After,226001370287,0,12,40,37,24,32,36,Gravel,CG2,NA,NA,NA,NA,NA
51017,2808438.12,1266508.56,7467.33,PITRCK,Deploy 2024_10,10/16/2024,After,230000111525,0,32,104,86,46,90,837,Cobble,SC1,NA,NA,NA,NA,NA
51018,2808436.79,1266501.89,7467.35,PITRCK,Deploy 2024_10,10/16/2024,After,226001370245,0,12,43,38,22,32,39,Gravel,CG2,NA,NA,NA,NA,NA
51019,2808436.59,1266495.87,7467.62,PITRCK,Deploy 2024_10,10/16/2024,After,228000607551,0,23,92,72,43,64,477,Gravel,VCG2,NA,NA,NA,NA,NA
51020,2808416.51,1266498.71,7467.38,PITRCK,Deploy 2024_10,10/16/2024,After,226001370357,0,12,32,21,12,22.6,9.5,Gravel,CG1,NA,NA,NA,NA,NA
51021,2808416.39,1266504.47,7467.42,PITRCK,Deploy 2024_10,10/16/2024,After,209000133207,0,23,120,69,56,90,768.5,Cobble,SC1,NA,NA,NA,NA,NA
51022,2808416.21,1266510.70,7466.99,PITRCK,Deploy 2024_10,10/16/2024,After,226001370290,0,12,48,31,23,32,53.5,Gravel,CG2,NA,NA,NA,NA,NA
51023,2808415.82,1266515.69,7466.83,PITRCK,Deploy 2024_10,10/16/2024,After,209000132719,0,23,246,181,73,180,4900,Cobble,LC1,NA,NA,NA,NA,NA
51024,2808416.08,1266522.55,7466.3,PITRCK,Deploy 2024_10,10/16/2024,After,226001370238,0,12,45,25,13,22.6,22.5,Gravel,CG1,NA,NA,NA,NA,NA
51025,2808415.60,1266528.26,7466.35,PITRCK,Deploy 2024_10,10/16/2024,After,209000132778,0,23,175,147,98,180,4500,Cobble,LC1,NA,NA,NA,NA,NA
51026,2808414.97,1266535.28,7465.79,PITRCK,Deploy 2024_10,10/16/2024,After,226001370393,0,12,31,17,12,16,9.5,Gravel,MG2,NA,NA,NA,NA,NA
51027,2808413.87,1266540.89,7466.11,PITRCK,Deploy 2024_10,10/16/2024,After,230000111595,0,32,158,98,49,90,939,Cobble,SC1,NA,NA,NA,NA,NA
51028,2808413.44,1266545.12,7465.95,PITRCK,Deploy 2024_10,10/16/2024,After,226001370302,0,12,28,18,10,22.6,7.5,Gravel,CG1,NA,NA,NA,NA,NA
51029,2808412.54,1266550.11,7465.98,PITRCK,Deploy 2024_10,10/16/2024,After,228000607536,0,23,70,68,51,64,373,Gravel,VCG2,NA,NA,NA,NA,NA
51030,2808411.98,1266554.21,7466.08,PITRCK,Deploy 2024_10,10/16/2024,After,230000111741,0,32,148,100,84,128,1958,Cobble,SC2,NA,NA,NA,NA,NA
51031,2808412.24,1266559.09,7466.5,PITRCK,Deploy 2024_10,10/16/2024,After,209000132717,0,23,318,176,124,180,9300,Cobble,LC1,NA,NA,NA,NA,NA
51032,2808412.02,1266564.01,7465.75,PITRCK,Deploy 2024_10,10/16/2024,After,226001370384,0,12,27,20,10,22.6,8,Gravel,CG1,NA,NA,NA,NA,NA
51033,2808411.45,1266568.09,7466.14,PITRCK,Deploy 2024_10,10/16/2024,After,209000133200,0,23,56,45,32,64,174,Gravel,VCG2,NA,NA,NA,NA,NA
51034,2808410.42,1266572.11,7466.54,PITRCK,Deploy 2024_10,10/16/2024,After,231000039719,0,14,57,39,19,45,74.5,Gravel,VCG1,NA,NA,NA,NA,NA
51035,2808409.71,1266576.05,7465.78,PITRCK,Deploy 2024_10,10/16/2024,After,230000111623,0,32,136,109,36,90,858,Cobble,SC1,NA,NA,NA,NA,NA
51036,2808408.57,1266581.20,7465.68,PITRCK,Deploy 2024_10,10/16/2024,After,226001370336,0,12,26,15,13,16,7,Gravel,MG2,NA,NA,NA,NA,NA
51037,2808407.55,1266586.54,7466.25,PITRCK,Deploy 2024_10,10/16/2024,After,230000111544,0,32,86,73,51,90,518,Cobble,SC1,NA,NA,NA,NA,NA
51038,2808406.35,1266593.29,7466.62,PITRCK,Deploy 2024_10,10/16/2024,After,226001370371,0,12,25,23,13,22.6,7,Gravel,CG1,NA,NA,NA,NA,NA
51039,2808404.96,1266599.93,7467.12,PITRCK,Deploy 2024_10,10/16/2024,After,230000111722,0,32,81,59,42,64,385,Gravel,VCG2,NA,NA,NA,NA,NA
51040,2808384.77,1266601.63,7467.1,PITRCK,Deploy 2024_10,10/16/2024,After,226001370307,0,12,97,76,26,64,274.5,Gravel,VCG2,NA,NA,NA,NA,NA
51041,2808385.33,1266596.34,7466.77,PITRCK,Deploy 2024_10,10/16/2024,After,226001370399,0,12,42,26,23,32,33.5,Gravel,CG2,NA,NA,NA,NA,NA
51042,2808385.64,1266590.78,7466.67,PITRCK,Deploy 2024_10,10/16/2024,After,228000607559,0,23,63,54,45,64,235,Gravel,VCG2,NA,NA,NA,NA,NA
51043,2808387.40,1266585.20,7466.42,PITRCK,Deploy 2024_10,10/16/2024,After,228000607501,0,23,78,52,34,64,212,Gravel,VCG2,NA,NA,NA,NA,NA
51044,2808387.64,1266580.26,7466.05,PITRCK,Deploy 2024_10,10/16/2024,After,228000607562,0,23,74,50,36,45,173,Gravel,VCG1,NA,NA,NA,NA,NA
51045,2808389.01,1266574.66,7465.94,PITRCK,Deploy 2024_10,10/16/2024,After,209000133128,0,23,65,41,25,45,73,Gravel,VCG1,NA,NA,NA,NA,NA
51046,2808389.83,1266570.33,7465.94,PITRCK,Deploy 2024_10,10/16/2024,After,226001370251,0,12,49,32,16,32,32.5,Gravel,CG2,NA,NA,NA,NA,NA
51047,2808391.52,1266565.47,7466.53,PITRCK,Deploy 2024_10,10/16/2024,After,209000132724,0,23,214,160,80,180,4700,Cobble,LC1,NA,NA,NA,NA,NA
51048,2808392.46,1266561.27,7466.12,PITRCK,Deploy 2024_10,10/16/2024,After,226001370362,0,12,25,18,15,22.6,8,Gravel,CG1,NA,NA,NA,NA,NA
51049,2808394.96,1266556.21,7466.61,PITRCK,Deploy 2024_10,10/16/2024,After,209000132728,0,23,336,224,183,>256,26700,Boulder,SB1,NA,NA,NA,NA,NA
51050,2808395.94,1266551.23,7465.62,PITRCK,Deploy 2024_10,10/16/2024,After,226001370239,0,12,46,33,19,45,76,Gravel,VCG1,NA,NA,NA,NA,NA
51051,2808396.07,1266547.07,7465.84,PITRCK,Deploy 2024_10,10/16/2024,After,230000111532,0,32,134,126,67,128,1534,Cobble,SC2,NA,NA,NA,NA,NA
51052,2808396.37,1266542.07,7465.82,PITRCK,Deploy 2024_10,10/16/2024,After,228000607566,0,23,79,41,35,45,159,Gravel,VCG1,NA,NA,NA,NA,NA
51053,2808396.10,1266537.04,7465.62,PITRCK,Deploy 2024_10,10/16/2024,After,226001370328,0,12,28,17,16,22.6,10,Gravel,CG1,NA,NA,NA,NA,NA
51054,2808395.82,1266532.06,7465.74,PITRCK,Deploy 2024_10,10/16/2024,After,226001370305,0,12,66,33,18,32,55.5,Gravel,CG2,NA,NA,NA,NA,NA
51055,2808396.08,1266526.96,7466.01,PITRCK,Deploy 2024_10,10/16/2024,After,230000111549,0,32,82,76,75,90,643,Cobble,SC1,NA,NA,NA,NA,NA
51056,2808395.92,1266520.65,7466.15,PITRCK,Deploy 2024_10,10/16/2024,After,226001370358,0,12,38,24,19,32,29,Gravel,CG2,NA,NA,NA,NA,NA
51057,2808395.55,1266515.42,7466.63,PITRCK,Deploy 2024_10,10/16/2024,After,230000111647,0,32,170,140,55,128,2193,Cobble,SC2,NA,NA,NA,NA,NA
51058,2808395.30,1266510.80,7466.68,PITRCK,Deploy 2024_10,10/16/2024,After,231000039778,0,14,54,33,22,45,61,Gravel,VCG1,NA,NA,NA,NA,NA
51059,2808394.90,1266505.33,7466.79,PITRCK,Deploy 2024_10,10/16/2024,After,226001370274,0,12,39,29,19,32,31,Gravel,CG2,NA,NA,NA,NA,NA
51060,2808344.25,1266596.28,7466.86,PITRCK,Deploy 2024_10,10/16/2024,After,209000132746,0,23,226,175,143,>256,10700,Boulder,SB1,NA,NA,NA,NA,NA
51061,2808345.23,1266591.10,7466.39,PITRCK,Deploy 2024_10,10/16/2024,After,226001370255,0,12,29,19,14,16,8.435,Gravel,MG2,NA,NA,NA,NA,NA
51062,2808346.20,1266586.32,7466.7,PITRCK,Deploy 2024_10,10/16/2024,After,230000111701,0,32,144,135,89,128,2792,Cobble,SC2,NA,NA,NA,NA,NA
51063,2808347.32,1266579.95,7465.77,PITRCK,Deploy 2024_10,10/16/2024,After,209000133124,0,23,61,53,25,45,110.5,Gravel,VCG1,NA,NA,NA,NA,NA
51064,2808347.91,1266574.46,7465.74,PITRCK,Deploy 2024_10,10/16/2024,After,230000111689,0,32,141,84,37,90,888,Cobble,SC1,NA,NA,NA,NA,"used to be in riffle 1, now gravel aug"
51065,2808348.39,1266569.27,7465.55,PITRCK,Deploy 2024_10,10/16/2024,After,230000111615,0,32,134,115,42,128,986,Cobble,SC2,NA,NA,NA,NA,NA
51066,2808349.45,1266564.07,7465.62,PITRCK,Deploy 2024_10,10/16/2024,After,230000111609,0,32,104,76,53,90,580,Cobble,SC1,NA,NA,NA,NA,NA
51067,2808349.96,1266560.35,7465.56,PITRCK,Deploy 2024_10,10/16/2024,After,230000111730,0,32,120,114,65,128,1278,Cobble,SC2,NA,NA,NA,NA,NA
51068,2808350.75,1266556.26,7465.5,PITRCK,Deploy 2024_10,10/16/2024,After,230000111577,0,32,102,78,45,90,546,Cobble,SC1,NA,NA,NA,NA,NA
51069,2808351.78,1266551.52,7465.7,PITRCK,Deploy 2024_10,10/16/2024,After,209000132718,0,23,210,149,100,180,3500,Cobble,LC1,NA,NA,NA,NA,NA
51070,2808353.01,1266546.98,7465.57,PITRCK,Deploy 2024_10,10/16/2024,After,228000607515,0,23,61,57,54,64,362,Gravel,VCG2,NA,NA,NA,NA,NA
51071,2808353.47,1266543.38,7465.65,PITRCK,Deploy 2024_10,10/16/2024,After,209000132788,0,23,212,185,97,180,3800,Cobble,LC1,NA,NA,NA,NA,NA
